# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../analysis/02-mus-t-windows/02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats-no-pahari.tsv -s ../data/mm10-10kb-spec-counts-no-pahari.tsv -d ../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# Runtime:        07/27/2023 22:16:12
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/analysis/02-mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/data/mm10-10kb-window-stats-no-pahari.tsv
# Species file:	../data/mm10-10kb-spec-counts-no-pahari.tsv
# Seq outdir:	../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:3970000-3980000	chr17	3970000	3980000	5	10000	5	0	0	0	4.1383	0	0	0	0	6374	52	2224	0.2224	2060	0.206	0	1429	0.1429	903	0.0903	0	3029	0.3029	2988	0.2988	2127	5	9074	5	0	0	0	4.1549482036588055	0	0	0	0	6370	52	2106	0.23209169054441262	2051	0.2260304165748292	0	523	0.05763720520167512	1	0.00011020498126515319	0	2115	0.23308353537579898	2074	0.2285651311439277	1321	TRUE
chr17:49020000-49030000	chr17	49020000	49030000	5	10000	5	0	0	0	4.605	0	0	0	0	7225	127	1110	0.111	1042	0.1042	0	253	0.0253	78	0.0078	0	1337	0.1337	1267	0.1267	0	5	9911	5	0	0	0	4.60427807486631	0	0	0	0	7219	127	1108	0.11179497527999192	1042	0.1051357077994148	0	174	0.01755625063061245	5	0.000504489960649783	0	1258	0.1269296740994854	1192	0.12027040661890828	0	TRUE
chr17:14770000-14780000	chr17	14770000	14780000	5	10000	5	0	1	0	3.5768	1	0	5	0	3472	17	3725	0.3725	3032	0.3032	0	3406	0.3406	2523	0.2523	0	5961	0.5961	5788	0.5788	4126	5	7414	5	0	0	0	3.4724844888049637	0	0	0	0	3463	17	3183	0.42932290261667116	2998	0.4043701106015646	0	863	0.11640140275155111	8	0.0010790396547073105	0	3393	0.45764769355273804	3224	0.43485298084704616	1978	TRUE
chr17:14520000-14530000	chr17	14520000	14530000	5	10000	5	0	0	0	4.6114	1	0	1	0	2186	52	1356	0.1356	799	0.0799	0	983	0.0983	286	0.0286	0	1789	0.1789	1643	0.1643	0	5	9685	5	0	0	0	4.623128549303046	1	0	1	0	2186	52	1351	0.13949406298399586	797	0.08229220443985545	0	692	0.07145069695405266	4	0.00041300980898296334	0	1496	0.1544656685596283	1352	0.1395973154362416	0	TRUE
chr17:90370000-90380000	chr17	90370000	90380000	5	10000	5	0	0	0	3.8592	0	0	0	0	4729	126	2742	0.2742	2663	0.2663	0	1133	0.1133	968	0.0968	0	3740	0.374	3701	0.3701	2376	5	8997	5	0	0	0	3.8432810936978994	0	0	0	0	4723	126	2714	0.30165610759141936	2635	0.2928754029120818	0	157	0.01745026119817717	3	0.00033344448149383126	0	2745	0.3051017005668556	2708	0.3009892186284317	1506	TRUE
chr17:3560000-3570000	chr17	3560000	3570000	5	10000	5	0	0	0	4.2109	0	0	0	0	5067	31	1622	0.1622	1575	0.1575	0	2762	0.2762	2643	0.2643	0	4272	0.4272	4247	0.4247	553	5	7336	5	0	0	0	4.2630861504907305	0	0	0	0	5064	31	1606	0.21892039258451473	1562	0.21292257360959652	0	120	0.016357688113413305	3	0.0004089422028353326	0	1616	0.2202835332606325	1594	0.2172846237731734	354	TRUE
chr17:78220000-78230000	chr17	78220000	78230000	5	10000	5	0	0	0	4.8143	0	0	0	0	8476	116	483	0.0483	433	0.0433	0	156	0.0156	142	0.0142	0	631	0.0631	583	0.0583	96	5	9846	5	0	0	0	4.828052000812512	0	0	0	0	8472	116	471	0.04783668494820231	421	0.0427584806012594	0	22	0.0022344099126548854	8	0.0008125126955108674	0	485	0.049258582165346336	437	0.04438350599228113	0	TRUE
chr17:85450000-85460000	chr17	85450000	85460000	5	10000	5	0	0	0	4.3979	0	0	0	0	7220	149	1719	0.1719	1681	0.1681	0	248	0.0248	241	0.0241	0	1953	0.1953	1938	0.1938	172	5	9751	5	0	0	0	4.4095990154855915	0	0	0	0	7218	149	1704	0.17475130755819915	1674	0.17167470003076607	0	15	0.0015383037637165418	8	0.0008204286739821557	0	1713	0.17567428981642907	1698	0.17413598605271255	162	TRUE
chr17:45420000-45430000	chr17	45420000	45430000	5	10000	5	0	0	0	4.0512	0	0	0	0	4673	124	2628	0.2628	2412	0.2412	0	2298	0.2298	1248	0.1248	0	4090	0.409	3879	0.3879	1731	5	8730	5	0	0	0	4.05475372279496	0	0	0	0	4670	121	2597	0.2974799541809851	2390	0.27376861397479957	0	1042	0.11935853379152349	8	0.0009163802978235968	0	2828	0.3239404352806415	2617	0.2997709049255441	808	TRUE
chr17:51110000-51120000	chr17	51110000	51120000	5	10000	5	0	0	0	4.4716	0	0	0	0	7052	167	1480	0.148	1449	0.1449	0	283	0.0283	203	0.0203	0	1762	0.1762	1676	0.1676	0	5	9783	5	0	0	0	4.480834099969335	0	0	0	0	7052	166	1470	0.15026065624041704	1445	0.147705202902995	0	80	0.008177450679750588	2	0.0002044362669937647	0	1549	0.15833588878667076	1467	0.1499540018399264	0	TRUE
chr17:90680000-90690000	chr17	90680000	90690000	5	10000	5	0	0	0	4.3131	0	0	0	0	5471	152	1610	0.161	1519	0.1519	0	1779	0.1779	1647	0.1647	0	3339	0.3339	3240	0.324	1034	5	8309	5	0	0	0	4.351907570104705	0	0	0	0	5454	149	1591	0.19147911902756048	1506	0.18124924780358648	0	135	0.016247442532194005	10	0.0012035142616440004	0	1681	0.2023107473823565	1585	0.19075701047057408	108	TRUE
chr17:71450000-71460000	chr17	71450000	71460000	5	10000	5	0	0	0	3.6947	0	0	3	0	3139	155	3542	0.3542	2946	0.2946	0	1944	0.1944	1448	0.1448	0	5019	0.5019	4850	0.485	1317	5	8498	5	0	0	0	3.6369734055071783	0	0	0	0	3131	153	3461	0.4072722993645564	2930	0.3447870087079313	0	494	0.05813132501765121	2	0.0002353494939985879	0	3547	0.41739232760649564	3384	0.39821134384561074	237	TRUE
chr17:58000000-58010000	chr17	58000000	58010000	5	10000	5	0	0	0	4.1016	0	0	0	0	5577	195	2398	0.2398	2295	0.2295	0	960	0.096	898	0.0898	0	3322	0.3322	3206	0.3206	614	5	9082	5	0	0	0	4.113411142920062	0	0	0	0	5575	193	2375	0.2615062761506276	2279	0.2509359171988549	0	64	0.0070469059678484915	4	0.0004404316229905307	0	2410	0.26536005285179476	2294	0.2525875357850694	197	TRUE
chr17:8720000-8730000	chr17	8720000	8730000	5	10000	5	0	0	0	4.3983	0	0	0	0	5341	48	983	0.0983	901	0.0901	0	2715	0.2715	2682	0.2682	0	3698	0.3698	3596	0.3596	234	5	7298	5	0	0	0	4.477117018361195	0	0	0	0	5331	48	973	0.13332419841052343	893	0.12236229103864073	0	37	0.005069882159495752	4	0.0005480953685941354	0	1010	0.13839408057001917	908	0.12441764867086873	33	TRUE
chr17:26560000-26570000	chr17	26560000	26570000	5	10000	5	0	0	0	4.2318	0	0	0	0	6464	69	2077	0.2077	1969	0.1969	0	614	0.0614	558	0.0558	0	2640	0.264	2610	0.261	482	5	9400	5	0	0	0	4.232765957446809	0	0	0	0	6455	69	2054	0.21851063829787234	1951	0.20755319148936172	0	55	0.005851063829787234	1	0.00010638297872340425	0	2058	0.21893617021276596	2035	0.21648936170212765	204	TRUE
chr17:78560000-78570000	chr17	78560000	78570000	5	10000	5	0	0	0	4.4385	1	0	1	0	2269	94	1009	0.1009	822	0.0822	0	2708	0.2708	2626	0.2626	0	3684	0.3684	3607	0.3607	1463	5	7339	5	0	0	0	4.533587682245537	1	0	1	0	2267	91	969	0.13203433710314758	817	0.11132306853794795	0	81	0.011036926011718217	4	0.0005450333832947268	0	1047	0.14266248807739473	974	0.13271562883226598	262	TRUE
chr17:10880000-10890000	chr17	10880000	10890000	5	10000	5	0	0	0	3.9075	0	0	0	0	5651	42	3021	0.3021	2994	0.2994	0	790	0.079	549	0.0549	0	3732	0.3732	3710	0.371	317	5	9419	5	0	0	0	3.8883108610255865	0	0	0	0	5644	41	2995	0.31797430725130055	2977	0.3160632763563011	0	239	0.02537424355027073	11	0.0011678522136107867	0	3165	0.33602293237074	3149	0.3343242382418516	125	TRUE
chr17:72310000-72320000	chr17	72310000	72320000	5	10000	5	0	0	0	4.1891	0	0	0	0	5862	90	2440	0.244	2229	0.2229	0	825	0.0825	749	0.0749	0	3250	0.325	3143	0.3143	392	5	9211	5	0	0	0	4.188036043860602	0	0	0	0	5856	90	2414	0.2620779502768429	2214	0.24036478123982194	0	78	0.008468135924438172	4	0.00043426338074041906	0	2479	0.26913473021387474	2373	0.2576267506242536	74	TRUE
chr17:44360000-44370000	chr17	44360000	44370000	5	10000	5	0	0	0	4.4464	0	0	0	0	6850	153	1683	0.1683	1396	0.1396	0	273	0.0273	117	0.0117	0	1818	0.1818	1628	0.1628	155	5	9862	5	0	0	0	4.457006692354492	0	0	0	0	6846	153	1635	0.16578787264246603	1382	0.14013384708983978	0	159	0.016122490367065503	11	0.0011153924153315758	0	1692	0.17156763334009328	1506	0.1527073615899412	81	TRUE
chr17:68830000-68840000	chr17	68830000	68840000	5	10000	5	0	0	0	4.7544	0	0	0	0	8369	91	867	0.0867	415	0.0415	0	493	0.0493	48	0.0048	0	954	0.0954	879	0.0879	14	5	9941	5	0	0	0	4.760285685544714	0	0	0	0	8367	91	859	0.086409817925762	409	0.041142742178855246	0	446	0.044864701740267576	5	0.0005029675082989639	0	901	0.09063474499547329	828	0.08329141937430842	5	TRUE
chr17:40020000-40030000	chr17	40020000	40030000	5	10000	5	0	1	0	4.3813	4	0	5	0	0	0	109	0.0109	109	0.0109	0	9943	0.9943	9036	0.9036	0	9971	0.9971	9171	0.9171	5913	5	935	5	0	0	0	4.6310160427807485	2	1	2	1	0	0	99	0.10588235294117647	99	0.10588235294117647	0	888	0.9497326203208556	5	0.0053475935828877	0	912	0.9754010695187165	126	0.13475935828877006	99	TRUE
chr17:14900000-14910000	chr17	14900000	14910000	5	10000	5	0	0	0	3.7868	0	0	0	0	5273	101	3849	0.3849	3788	0.3788	0	81	0.0081	48	0.0048	0	3916	0.3916	3855	0.3855	94	5	9942	5	0	0	0	3.7859585596459464	0	0	0	0	5272	101	3843	0.38654194327097163	3784	0.38060752363709516	0	35	0.00352041842687588	2	0.0002011667672500503	0	3864	0.3886541943270972	3805	0.38271977469322066	77	TRUE
chr17:74200000-74210000	chr17	74200000	74210000	5	10000	5	0	0	0	4.3947	0	0	0	0	6399	158	1627	0.1627	1587	0.1587	0	1123	0.1123	677	0.0677	0	2331	0.2331	2292	0.2292	683	5	9294	5	0	0	0	4.399505057026039	0	0	0	0	6393	154	1600	0.17215407789972026	1576	0.16957176673122445	0	452	0.04863352700667097	18	0.001936733376371853	0	1657	0.1782870669248978	1620	0.17430600387346676	526	TRUE
chr17:75070000-75080000	chr17	75070000	75080000	5	10000	5	0	0	0	4.196	0	0	0	0	4777	115	1769	0.1769	1633	0.1633	0	1937	0.1937	1827	0.1827	0	3656	0.3656	3637	0.3637	891	5	8142	5	0	0	0	4.2097764676983545	0	0	0	0	4771	115	1751	0.21505772537460083	1620	0.19896831245394253	0	108	0.013264554163596167	8	0.0009825595676737902	0	1814	0.22279538197003193	1795	0.22046180299680668	131	TRUE
chr17:11150000-11160000	chr17	11150000	11160000	5	10000	5	0	0	0	4.2892	0	0	0	0	6012	45	1690	0.169	1564	0.1564	0	1639	0.1639	1383	0.1383	0	3191	0.3191	2968	0.2968	339	5	8589	5	0	0	0	4.337757596926301	0	0	0	0	6006	45	1574	0.18325765514029574	1544	0.17976481546163697	0	256	0.029805565257887995	8	0.0009314239143089998	0	1790	0.2084061008266387	1569	0.1826755151938526	155	TRUE
chr17:4260000-4270000	chr17	4260000	4270000	5	10000	5	0	0	0	4.1886	0	0	0	0	5030	58	1541	0.1541	1455	0.1455	0	2765	0.2765	2369	0.2369	0	4194	0.4194	4184	0.4184	609	5	7603	5	0	0	0	4.223201367881099	0	0	0	0	5021	58	1527	0.20084177298434827	1441	0.18953044850716821	0	400	0.05261081152176773	8	0.0010522162304353545	0	1815	0.23872155728002104	1805	0.23740628699197686	392	TRUE
chr17:63550000-63560000	chr17	63550000	63560000	5	10000	5	0	1	0	4.1796	4	0	5	0	1945	43	530	0.053	466	0.0466	0	6792	0.6792	6672	0.6672	0	7212	0.7212	7211	0.7211	6658	5	3307	5	0	0	0	4.51496824916843	0	0	0	0	1941	43	524	0.15845176897490174	460	0.13909888116117328	0	115	0.03477472029029332	3	0.0009071666162685213	0	535	0.1617780465678863	534	0.1614756576957968	105	TRUE
chr17:8500000-8510000	chr17	8500000	8510000	5	10000	5	0	0	0	3.9445	0	0	0	0	4998	51	3023	0.3023	2767	0.2767	0	1147	0.1147	778	0.0778	0	3826	0.3826	3797	0.3797	701	5	9196	5	0	0	0	3.9247498912570684	0	0	0	0	4995	50	2984	0.32448890822096566	2749	0.2989343192692475	0	368	0.04001739886907351	10	0.001087429317094389	0	3033	0.3298173118747281	3005	0.32677250978686384	464	TRUE
chr17:91270000-91280000	chr17	91270000	91280000	5	10000	5	0	1	0	3.7974	0	0	4	0	2702	79	1985	0.1985	1940	0.194	0	4705	0.4705	4580	0.458	0	6602	0.6602	6587	0.6587	4263	5	5384	5	0	0	0	3.585066864784547	0	0	0	0	2696	79	1958	0.3636701337295691	1916	0.3558692421991085	0	131	0.024331352154531947	6	0.001114413075780089	0	2001	0.37165676077265974	1987	0.36905646359583955	844	TRUE
chr17:91970000-91980000	chr17	91970000	91980000	5	10000	5	0	0	0	3.2952	0	0	3	0	4054	154	4318	0.4318	4276	0.4276	0	984	0.0984	801	0.0801	0	5121	0.5121	5119	0.5119	3685	5	9138	5	0	0	0	3.1989494418910045	0	0	1	0	4029	151	4288	0.4692492886846137	4252	0.46530969577588094	0	171	0.01871306631648063	2	0.0002188662727073758	0	4292	0.4696870212300285	4290	0.4694681549573211	3275	TRUE
chr17:35450000-35460000	chr17	35450000	35460000	1	10000	1	0	1	0	0.2847	0	0	1	0	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	0	0.2847	0	0	1	0	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:73030000-73040000	chr17	73030000	73040000	5	10000	5	0	0	0	3.8278	0	0	0	0	5149	130	3278	0.3278	3211	0.3211	0	505	0.0505	472	0.0472	0	3768	0.3768	3710	0.371	852	5	9500	5	0	0	0	3.821473684210526	0	0	0	0	5141	130	3261	0.3432631578947368	3194	0.33621052631578946	0	38	0.004	5	0.0005263157894736842	0	3284	0.3456842105263158	3226	0.33957894736842104	589	TRUE
chr17:85260000-85270000	chr17	85260000	85270000	5	10000	5	0	1	0	3.6961	0	0	4	0	4132	124	3067	0.3067	3001	0.3001	0	2093	0.2093	2039	0.2039	0	5130	0.513	5113	0.5113	1909	5	7921	5	0	0	0	3.6164625678575937	0	0	0	0	4127	122	3040	0.38378992551445523	2983	0.3765938644110592	0	52	0.006564827673273576	4	0.0005049867440979674	0	3066	0.38707233935109203	3053	0.38543113243277366	569	TRUE
chr17:65390000-65400000	chr17	65390000	65400000	5	10000	5	0	0	0	4.2373	0	0	3	0	3715	53	1257	0.1257	1066	0.1066	0	4253	0.4253	3809	0.3809	0	5495	0.5495	4991	0.4991	3272	5	6153	5	0	0	0	4.329757841703234	0	0	0	0	3707	53	1233	0.20039005363237444	1052	0.1709735088574679	0	444	0.07215992198927353	7	0.0011376564277588168	0	1662	0.27011214041930764	1166	0.18950105639525436	446	TRUE
chr17:25120000-25130000	chr17	25120000	25130000	5	10000	5	0	0	0	4.3776	0	0	0	0	4858	37	1238	0.1238	1016	0.1016	0	2830	0.283	2810	0.281	0	3876	0.3876	3863	0.3863	2149	5	7135	5	0	0	0	4.466152768044849	0	0	0	0	4852	37	1035	0.14505956552207427	997	0.13973370707778557	0	15	0.002102312543798178	0	0.0	0	1042	0.1460406447091801	1032	0.14463910301331465	196	TRUE
chr17:73130000-73140000	chr17	73130000	73140000	5	10000	5	0	0	0	4.5778	1	0	1	0	2582	83	1066	0.1066	443	0.0443	0	2979	0.2979	2231	0.2231	0	3566	0.3566	3321	0.3321	674	5	7741	5	0	0	0	4.6198165611678075	0	0	0	0	2578	83	1054	0.13615811910605866	439	0.056711019248159154	0	749	0.09675752486758817	6	0.000775093657150239	0	1326	0.17129569823020283	1086	0.14029195194419325	6	TRUE
chr17:71090000-71100000	chr17	71090000	71100000	5	10000	5	0	0	0	4.5005	0	0	0	0	7012	158	1172	0.1172	1137	0.1137	0	779	0.0779	777	0.0777	0	1951	0.1951	1929	0.1929	767	5	9208	5	0	0	0	4.532363162467419	0	0	0	0	6998	158	1164	0.1264118158123371	1129	0.12261077324066029	0	11	0.0011946133796698524	9	0.0009774109470026065	0	1175	0.12760642919200696	1153	0.12521720243266724	284	TRUE
chr17:65470000-65480000	chr17	65470000	65480000	5	10000	5	0	1	0	4.1824	4	0	5	0	3054	51	744	0.0744	671	0.0671	0	5766	0.5766	5761	0.5761	0	6510	0.651	6494	0.6494	5592	5	4231	5	0	0	0	4.391396832900024	0	0	0	0	3045	50	741	0.1751359016780903	668	0.1578822973292366	0	10	0.002363507445048452	5	0.001181753722524226	0	751	0.17749940912313875	735	0.1737177972110612	0	TRUE
chr17:94460000-94470000	chr17	94460000	94470000	5	10000	5	0	1	0	4.0453	4	0	5	0	1152	68	417	0.0417	417	0.0417	0	8240	0.824	8232	0.8232	0	8649	0.8649	8649	0.8649	7880	5	1761	5	0	0	0	4.057921635434412	0	0	0	0	1152	68	407	0.23111868256672347	407	0.23111868256672347	0	9	0.005110732538330494	3	0.0017035775127768314	0	410	0.23282226007950027	410	0.23282226007950027	20	TRUE
chr17:51060000-51070000	chr17	51060000	51070000	5	10000	5	0	0	0	3.961	0	0	0	0	4518	189	2691	0.2691	2576	0.2576	0	1551	0.1551	1434	0.1434	0	4132	0.4132	4122	0.4122	1387	5	8507	5	0	0	0	3.885976254848948	0	0	0	0	4509	185	2649	0.3113906194898319	2553	0.3001057952274597	0	109	0.012812977547901727	0	0.0	0	2667	0.3135065240390267	2659	0.31256612201716233	786	TRUE
chr17:76910000-76920000	chr17	76910000	76920000	5	10000	5	0	1	0	4.0996	4	0	5	0	2632	42	1231	0.1231	1188	0.1188	0	5320	0.532	5297	0.5297	0	6532	0.6532	6520	0.652	4799	5	4667	5	0	0	0	4.139061495607456	0	0	0	0	2624	42	1216	0.26055281765588173	1182	0.25326762374116135	0	19	0.004071137775873152	0	0.0	0	1220	0.26140989929290764	1208	0.25883865438182985	4	TRUE
chr17:38430000-38440000	chr17	38430000	38440000	5	10000	5	0	1	0	3.9245	4	0	5	0	76	21	750	0.075	333	0.0333	0	9657	0.9657	9489	0.9489	0	9844	0.9844	9844	0.9844	9235	5	500	5	0	3	0	2.57	1	0	5	0	74	21	339	0.678	327	0.654	0	167	0.334	1	0.002	0	350	0.7	350	0.7	322	TRUE
chr17:84130000-84140000	chr17	84130000	84140000	5	10000	5	0	0	0	4.2296	0	0	0	0	4337	118	1613	0.1613	1305	0.1305	0	2740	0.274	2483	0.2483	0	4243	0.4243	3995	0.3995	2324	5	7483	5	0	0	0	4.288654283041561	0	0	0	0	4336	118	1593	0.21288253374315114	1293	0.17279166109848992	0	250	0.03340906053721769	4	0.0005345449685954831	0	1741	0.23266069758118402	1499	0.2003207269811573	113	TRUE
chr17:9240000-9250000	chr17	9240000	9250000	5	10000	5	0	0	0	3.926	0	0	0	0	5267	94	3294	0.3294	3064	0.3064	0	1124	0.1124	503	0.0503	0	3742	0.3742	3655	0.3655	1015	5	9476	5	0	0	0	3.933727311101731	0	0	0	0	5259	94	3189	0.3365344027015618	3052	0.3220768256648375	0	616	0.06500633178556353	3	0.00031658927817644573	0	3226	0.3404390037990713	3139	0.33125791473195443	673	TRUE
chr17:34340000-34350000	chr17	34340000	34350000	5	10000	5	0	0	0	4.6279	0	0	0	0	7713	62	1103	0.1103	976	0.0976	0	554	0.0554	554	0.0554	0	1531	0.1531	1531	0.1531	136	5	9435	5	0	0	0	4.6706942236354	0	0	0	0	7712	62	969	0.10270270270270271	969	0.10270270270270271	0	5	0.0005299417064122947	5	0.0005299417064122947	0	974	0.103232644409115	974	0.103232644409115	2	TRUE
chr17:62350000-62360000	chr17	62350000	62360000	5	10000	5	0	1	0	3.6387	0	0	4	0	3011	123	3375	0.3375	2696	0.2696	0	3075	0.3075	2744	0.2744	0	5892	0.5892	5783	0.5783	3803	5	7203	5	0	0	0	3.5099264195474107	0	0	0	0	3009	122	3062	0.42510065250590034	2666	0.3701235596279328	0	324	0.044981257809246146	3	0.00041649312786339027	0	3116	0.43259752880744134	3007	0.41746494516173815	1339	TRUE
chr17:17490000-17500000	chr17	17490000	17500000	5	10000	5	0	0	0	3.6665	0	0	0	0	4158	88	3480	0.348	3337	0.3337	0	1332	0.1332	1047	0.1047	0	4500	0.45	4496	0.4496	2710	5	8911	5	0	0	0	3.610144764897318	0	0	0	0	4156	86	3426	0.3844686342722478	3319	0.3724610032544047	0	284	0.03187072158006958	7	0.0007855459544383347	0	3437	0.3857030636292223	3433	0.3852541802266861	1899	TRUE
chr17:32370000-32380000	chr17	32370000	32380000	5	10000	5	0	1	0	2.9121	1	0	5	0	2756	10	5026	0.5026	4919	0.4919	0	2316	0.2316	1797	0.1797	0	6823	0.6823	6823	0.6823	6077	5	8148	5	0	3	0	2.680657830142366	1	0	5	0	2756	10	4968	0.6097201767304861	4877	0.5985517918507609	0	506	0.06210112911143839	1	0.00012272950417280314	0	4978	0.6109474717722141	4978	0.6109474717722141	4248	TRUE
chr17:91130000-91140000	chr17	91130000	91140000	5	10000	5	0	0	0	4.2457	1	0	1	0	3576	131	1410	0.141	1316	0.1316	0	3495	0.3495	3367	0.3367	0	4801	0.4801	4787	0.4787	3019	5	6613	5	0	0	0	4.348102222894299	0	0	0	0	3572	131	1384	0.20928474217450477	1301	0.19673370633600484	0	130	0.01965824890367458	7	0.0010585210948132466	0	1423	0.21518221684560715	1411	0.2133676092544987	55	TRUE
chr17:83690000-83700000	chr17	83690000	83700000	5	10000	5	0	1	0	3.7505	0	0	4	0	2701	30	2707	0.2707	2343	0.2343	0	4028	0.4028	3809	0.3809	0	6387	0.6387	6339	0.6339	2936	5	6111	5	0	0	0	3.5143184421534936	0	0	0	0	2697	30	2481	0.4059891998036328	2303	0.3768613974799542	0	204	0.033382425135002454	2	0.0003272786777941417	0	2521	0.4125347733595156	2480	0.4058255604647357	1260	TRUE
chr17:27080000-27090000	chr17	27080000	27090000	5	10000	5	0	0	0	4.22	0	0	0	0	6214	88	2085	0.2085	1978	0.1978	0	177	0.0177	94	0.0094	0	2183	0.2183	2125	0.2125	725	5	9893	5	0	0	0	4.2232891943798645	0	0	0	0	6214	87	2073	0.2095421004750834	1971	0.19923178004649753	0	90	0.00909734155463459	7	0.0007075710098049126	0	2084	0.2106539977762054	2031	0.2052966744162539	725	TRUE
chr17:64370000-64380000	chr17	64370000	64380000	5	10000	5	0	0	0	4.182	0	0	1	0	4326	90	1773	0.1773	1588	0.1588	0	3431	0.3431	2861	0.2861	0	4635	0.4635	4590	0.459	656	5	7107	5	0	0	0	4.228366399324609	0	0	0	0	4318	88	1761	0.2477838750527649	1580	0.22231602645279303	0	570	0.08020261713803292	2	0.0002814126917123962	0	1764	0.24820599409033348	1723	0.24243703391022936	499	TRUE
chr17:85410000-85420000	chr17	85410000	85420000	5	10000	5	0	1	0	4.0483	1	0	4	0	3215	152	1705	0.1705	1577	0.1577	0	4089	0.4089	4011	0.4011	0	5765	0.5765	5638	0.5638	2299	5	5954	5	0	0	0	4.03963721867652	0	0	0	0	3209	151	1692	0.2841787033926772	1566	0.2630164595230097	0	81	0.013604299630500504	4	0.0006718172657037286	0	1745	0.2930802821632516	1618	0.2717500839771582	16	TRUE
chr17:16560000-16570000	chr17	16560000	16570000	5	10000	5	0	1	0	3.8297	2	0	5	0	0	38	2525	0.2525	2166	0.2166	0	5055	0.5055	3789	0.3789	0	6302	0.6302	6203	0.6203	5290	5	6148	5	0	0	0	3.6880286271958362	1	0	1	0	0	38	2322	0.37768379960962917	2144	0.3487312947299935	0	1235	0.2008783344176968	7	0.0011385816525699415	0	2479	0.403220559531555	2384	0.3877683799609629	1969	TRUE
chr17:31010000-31020000	chr17	31010000	31020000	5	10000	5	0	0	0	4.1078	0	0	0	0	5792	59	2484	0.2484	2358	0.2358	0	1757	0.1757	762	0.0762	0	3285	0.3285	3208	0.3208	2045	5	9184	5	0	0	0	4.116071428571429	0	0	0	0	5785	58	2438	0.2654616724738676	2321	0.25272212543554007	0	987	0.10746951219512195	2	0.00021777003484320557	0	2483	0.2703614982578397	2407	0.2620862369337979	1397	TRUE
chr17:58950000-58960000	chr17	58950000	58960000	5	10000	5	0	0	0	4.5307	0	0	0	0	6759	188	1156	0.1156	1011	0.1011	0	1011	0.1011	889	0.0889	0	2004	0.2004	1947	0.1947	756	5	9070	5	0	0	0	4.565380374862183	0	0	0	0	6755	187	1070	0.11797133406835722	993	0.10948180815876515	0	118	0.013009922822491731	6	0.000661521499448732	0	1091	0.12028665931642778	1044	0.11510474090407938	377	TRUE
chr17:41770000-41780000	chr17	41770000	41780000	4	10000	4	0	1	0	3.0215	3	0	4	0	237	9	102	0.0102	101	0.0101	0	9615	0.9615	6969	0.6969	0	9717	0.9717	9707	0.9707	6841	4	3029	4	0	1	0	3.0300429184549356	2	0	3	0	237	9	100	0.03301419610432486	99	0.03268405414328161	0	2646	0.8735556289204358	0	0.0	0	2746	0.9065698250247607	2736	0.9032684054143282	0	TRUE
chr17:5160000-5170000	chr17	5160000	5170000	5	10000	5	0	0	0	4.6302	0	0	0	0	7528	86	1315	0.1315	731	0.0731	0	445	0.0445	329	0.0329	0	1418	0.1418	1207	0.1207	269	5	9648	5	0	0	0	4.675891376451078	0	0	0	0	7524	86	1044	0.10820895522388059	727	0.07535240464344942	0	103	0.010675787728026534	5	0.0005182421227197347	0	1070	0.11090381426202321	863	0.0894485903814262	0	TRUE
