# Window-based topology counter
# PYTHON VERSION: 3.11.3
# Script call:    18_topo_counter.py -i ../data/mm10-10kb-window-stats.tsv -t ../04-iqtree/ -w 10 -o ../data/mm10-10kb-topo-counts.csv
# Runtime:        07/27/2023 18:25:55
# ----------------
# Window size:          10000.0
# Window file:          ../data/mm10-10kb-window-stats.tsv
# Tree dir:             ../04-iqtree/
# Output file:          ../data/mm10-10kb-topo-counts.csv
# 07.27.2023 | 18:25:55 Reading windows...
# Windows read:         9499
# Chromosome:           17
# Chromosome length:    94987271
# Locus tree directory: ../04-iqtree/chr17/10kb/loci
# Concat tree file:     ../04-iqtree/chr17/10kb/concat/chr17-concat.treefile.rooted
# ASTRAL tree file:     ../04-iqtree/chr17/10kb/astral/chr17-astral.treefile.rooted
# Concordance file:     ../04-iqtree/chr17/10kb/astral/chr17-astral.cf.stat
# ----------------
# 07.27.2023 | 18:25:55 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(pahari:0.0385283,(caroli:0.0225932267,((mus-t:0.0039517303,mm10:0.0029577244)100:0.0092301288,(spicilegus:0.0080599363,spretus:0.0103265889)100:0.0031609812)100:0.0145824337):0.0385283);"
# Concat chromosome topology:  "(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>"
# 07.27.2023 | 18:25:55 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(pahari,(((spicilegus,spretus)1:0.5521352663568871,(mus-t,mm10)1:1.825794664015147)1:0.694750790890728,caroli):0);"
# ASTRAL chromosome topology:  "(pahari,(((spicilegus,spretus)<1>,(mus-t,mm10)<2>)<3>,caroli)<4>)<5>"
# ASTRAL-concat match:   TRUE
# 07.27.2023 | 18:25:55 Calculating average CFs...
# Average gCF:          67.1
# Average sCF:          74.79
# 07.27.2023 | 18:25:55 Reading windows and counting topologies...
# Total trees read:   6708
# No tree file:       0
# Filtered windows:   2791
# Unique topologies:  88
# ----------------
# 07.27.2023 | 18:30:46 Counting and ranking topologies for this chromosome...
# ----------------
# 07.27.2023 | 18:30:46 Counting and ranking overall topologies...
# ----------------
# 07.27.2023 | 18:30:46 Writing output: ../data/mm10-10kb-topo-counts.csv
window,chr,chr.len,start,end,filter,gcf,scf,topo.num.overall,topo.count.overall,topo.rank.overall,topo.color,topo.num.chrome,topo.count.chrome,topo.rank.chrome,topo,concat.chrome.topo.match,astral.chrome.topo.match,unparsed.tree
chr17:27770000-27780000,"chr17","94987271","27770000","27780000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0382834,(caroli:0.0218099381,((mus-t:0.0083030669,mm10:0.0059823777)96:0.0019499431,(spicilegus:0.0085936054,spretus:0.0064409933)74:0.0004667869)100:0.0144306734):0.0382834);"
chr17:84100000-84110000,"chr17","94987271","84100000","84110000","PASS","67.1","74.79","13","314","5","#999999","13","314","5","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spicilegus)<3>,spretus)<4>)<5>;","FALSE","FALSE","(pahari:5,(((caroli:0.0270212659,(mus-t:0.0000010138,mm10:0.0000010138)93:0.0165355167)44:0.0023246398,spicilegus:0.0206305349)16:0.0102716912,spretus:0.0000021447):5);"
chr17:9250000-9260000,"chr17","94987271","9250000","9260000","PASS","67.1","74.79","33","57","18","#999999","33","57","18","(pahari,(caroli,(mus-t,(mm10,(spicilegus,spretus)<1>)<2>)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0296586,(caroli:0.0162923398,(mus-t:0.0093763029,(mm10:0.0073812453,(spicilegus:0.0063070047,spretus:0.0102250490)56:0.0012459114)83:0.0018247929)100:0.0128446072):0.0296586);"
chr17:23760000-23770000,"chr17","94987271","23760000","23770000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.029802,(caroli:0.0168747348,((mus-t:0.0053957702,mm10:0.0056943833)100:0.0041222854,(spicilegus:0.0098169166,spretus:0.0096962777)61:0.0013853091)100:0.0089060754):0.029802);"
chr17:49790000-49800000,"chr17","94987271","49790000","49800000","PASS","67.1","74.79","11","253","6","#999999","11","253","6","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spretus)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:0.244221,(((caroli:0.0302926436,(mus-t:0.0010948168,mm10:0.0014313855)83:0.0165007286)40:0.0046047587,spretus:0.0159948844)13:0.0085650105,spicilegus:0.0000170123):0.244221);"
chr17:27010000-27020000,"chr17","94987271","27010000","27020000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0351997,(caroli:0.0262434881,((mus-t:0.0008845831,mm10:0.0005619547)100:0.0141224943,(spicilegus:0.0058947580,spretus:0.0078598496)99:0.0033920833)100:0.0128602238):0.0351997);"
chr17:35650000-35660000,"chr17","94987271","35650000","35660000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:88780000-88790000,"chr17","94987271","88780000","88790000","PASS","67.1","74.79","14","318","4","#999999","14","318","4","(pahari,((caroli,(spicilegus,spretus)<1>)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5,((caroli:0.0314987744,(spicilegus:0.0058125511,spretus:0.0081184039)48:0.0036116433)33:0.0121297215,(mus-t:0.0000010000,mm10:0.0000010000)92:0.0000025750):5);"
chr17:52600000-52610000,"chr17","94987271","52600000","52610000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:79630000-79640000,"chr17","94987271","79630000","79640000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.156963,(caroli:0.0000028474,((mus-t:0.0000010096,mm10:0.0000024007)98:0.0280587979,(spicilegus:0.0079278512,spretus:0.0086930418)97:0.0746907907)96:0.1199415602):0.156963);"
chr17:8070000-8080000,"chr17","94987271","8070000","8080000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.030207,(caroli:0.0234516174,(((mus-t:0.0077609140,mm10:0.0051569136)30:0.0000010000,spicilegus:0.0051636964)99:0.0160910359,spretus:0.0126646011)99:0.0257139386):0.030207);"
chr17:56680000-56690000,"chr17","94987271","56680000","56690000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:63630000-63640000,"chr17","94987271","63630000","63640000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.269649,(caroli:0.0000021140,(((mus-t:0.0170164401,mm10:0.0007638091)74:0.0049473998,spicilegus:0.0070041294)30:0.0007395471,spretus:0.0062567898)56:0.0274504204):0.269649);"
chr17:59570000-59580000,"chr17","94987271","59570000","59580000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0502058,(caroli:0.0000021320,((mus-t:0.0000010001,mm10:0.0000010001)91:0.0135965206,(spicilegus:0.0114162276,spretus:0.0136263420)59:0.0031637011)72:0.0555729497):0.0502058);"
chr17:61670000-61680000,"chr17","94987271","61670000","61680000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.17255,(caroli:0.0063816331,(((mus-t:0.0000010000,mm10:0.0002826986)94:0.0079841361,spretus:0.0078243729)77:0.0032615848,spicilegus:0.0147897910)55:0.0271879330):0.17255);"
chr17:89060000-89070000,"chr17","94987271","89060000","89070000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:23220000-23230000,"chr17","94987271","23220000","23230000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:71190000-71200000,"chr17","94987271","71190000","71200000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:5e-07,(((caroli:0.0389092195,(spicilegus:0.0058706602,spretus:0.0072488524)63:0.0045132412)34:0.0104475431,mm10:0.0017041372)7:0.0000021992,mus-t:0.0022366101):5e-07);"
chr17:28150000-28160000,"chr17","94987271","28150000","28160000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0339059,(caroli:0.0260563943,((mus-t:0.0019412302,mm10:0.0023563325)100:0.0060811951,(spicilegus:0.0083066269,spretus:0.0089734734)95:0.0012861888)100:0.0082319541):0.0339059);"
chr17:62770000-62780000,"chr17","94987271","62770000","62780000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:81260000-81270000,"chr17","94987271","81260000","81270000","PASS","67.1","74.79","14","318","4","#999999","14","318","4","(pahari,((caroli,(spicilegus,spretus)<1>)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.180433,((caroli:0.0454988498,(spicilegus:0.0078506651,spretus:0.0176948978)41:0.0016891384)33:0.0085821943,(mus-t:0.0000010000,mm10:0.0000010000)87:0.0000021149):0.180433);"
chr17:57170000-57180000,"chr17","94987271","57170000","57180000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.202606,(caroli:0.0211731761,((mus-t:0.0000026876,mm10:0.0000027553)99:0.0132052608,(spicilegus:0.0049350052,spretus:0.0083625588)85:0.0021646178)74:0.0083410312):0.202606);"
chr17:33430000-33440000,"chr17","94987271","33430000","33440000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.351632,(caroli:0.0000026885,(((mus-t:0.0011716916,mm10:0.0014131170)100:0.0192107459,spretus:0.0081205891)87:0.0030701691,spicilegus:0.0067302010)86:0.0252490054):0.351632);"
chr17:38830000-38840000,"chr17","94987271","38830000","38840000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:42580000-42590000,"chr17","94987271","42580000","42590000","PASS","67.1","74.79","3","225","7","#999999","3","225","7","(pahari,((caroli,(mus-t,mm10)<1>)<2>,(spicilegus,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5,((caroli:0.0260793333,(mus-t:0.0002910522,mm10:0.0002613174)77:0.0109565472)35:0.0000028378,(spicilegus:0.0100566609,spretus:0.0102862918)75:0.0036994275):5);"
chr17:17580000-17590000,"chr17","94987271","17580000","17590000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0263052,(caroli:0.0176546394,((mus-t:0.0030586634,mm10:0.0038340847)100:0.0038603688,(spicilegus:0.0049546366,spretus:0.0067558679)88:0.0010266480)100:0.0195997286):0.0263052);"
chr17:68130000-68140000,"chr17","94987271","68130000","68140000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:91560000-91570000,"chr17","94987271","91560000","91570000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:33390000-33400000,"chr17","94987271","33390000","33400000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:5e-07,(((caroli:0.0266582735,(spicilegus:0.0054493628,spretus:0.0719989815)84:0.0084308084)56:0.0084743489,mm10:0.0003465841)15:0.0000016034,mus-t:0.0003447842):5e-07);"
chr17:17910000-17920000,"chr17","94987271","17910000","17920000","PASS","67.1","74.79","29","45","22","#999999","29","45","22","(pahari,((caroli,spretus)<1>,((mus-t,mm10)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0214185,((caroli:0.0190111151,spretus:0.0427252118)70:0.0069053471,((mus-t:0.0059468057,mm10:0.0034097575)100:0.0173894063,spicilegus:0.0110222000)100:0.0437090326):0.0214185);"
chr17:1590000-1600000,"chr17","94987271","1590000","1600000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:92210000-92220000,"chr17","94987271","92210000","92220000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:41370000-41380000,"chr17","94987271","41370000","41380000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:0.139881,(((caroli:0.0283808635,(spicilegus:0.0055895941,spretus:0.0062536173)86:0.0053134001)71:0.0117384192,mm10:0.0045582876)26:0.0031673077,mus-t:0.0012979728):0.139881);"
chr17:62150000-62160000,"chr17","94987271","62150000","62160000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.212578,(caroli:0.0000027716,(((mus-t:0.0009121104,mm10:0.0000026615)100:0.0312257849,spretus:0.0081917752)93:0.0040730414,spicilegus:0.0108027384)85:0.0375243486):0.212578);"
chr17:39050000-39060000,"chr17","94987271","39050000","39060000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.145949,(caroli:0.0482455417,(((mus-t:0.0253833352,mm10:0.2202988417)12:0.0003523625,spicilegus:0.0106971188)23:0.0189135557,spretus:0.0433196379)59:0.1644756344):0.145949);"
chr17:36630000-36640000,"chr17","94987271","36630000","36640000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:56340000-56350000,"chr17","94987271","56340000","56350000","PASS","67.1","74.79","29","45","22","#999999","29","45","22","(pahari,((caroli,spretus)<1>,((mus-t,mm10)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.322291,((caroli:0.0331690037,spretus:0.0096305415)64:0.0046225271,((mus-t:0.0000010000,mm10:0.0000010000)94:0.0078768035,spicilegus:0.0056658535)65:0.0000020266):0.322291);"
chr17:3610000-3620000,"chr17","94987271","3610000","3620000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0258534,(caroli:0.0213263885,((mus-t:0.0024638110,mm10:0.0014024217)100:0.0164681039,(spicilegus:0.0069312591,spretus:0.0103523941)80:0.0022996901)100:0.0111928083):0.0258534);"
chr17:7340000-7350000,"chr17","94987271","7340000","7350000","PASS","67.1","74.79","30","30","26","#999999","30","30","26","(pahari,(caroli,(((mus-t,spicilegus)<1>,mm10)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0383366,(caroli:0.0193782575,(((mus-t:0.0062372664,spicilegus:9.9999982594)13:0.0000024738,mm10:0.0043270317)35:0.0031047941,spretus:0.0103315885)77:0.0123394862):0.0383366);"
chr17:92920000-92930000,"chr17","94987271","92920000","92930000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:67770000-67780000,"chr17","94987271","67770000","67780000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5,(caroli:0.0107753102,((mus-t:0.0000010023,mm10:0.0000010023)97:0.0123486766,(spicilegus:0.0073343565,spretus:0.0115142206)55:0.0038326329)16:0.0219097498):5);"
chr17:10950000-10960000,"chr17","94987271","10950000","10960000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0281174,(caroli:0.0240780678,(((mus-t:0.0048139339,mm10:0.0067137149)92:0.0058079425,spicilegus:0.0038026508)86:0.0024810704,spretus:0.0115412212)100:0.0097691514):0.0281174);"
chr17:38680000-38690000,"chr17","94987271","38680000","38690000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:66770000-66780000,"chr17","94987271","66770000","66780000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:74660000-74670000,"chr17","94987271","74660000","74670000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0581378,(caroli:0.0012868279,((mus-t:0.0042263246,mm10:0.0017726944)100:0.0048846947,(spicilegus:0.0057545487,spretus:0.0083577207)72:0.0012212405)100:0.0702807511):0.0581378);"
chr17:92220000-92230000,"chr17","94987271","92220000","92230000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.211724,(caroli:0.0000023324,(((mus-t:0.0000010000,mm10:0.0000010000)100:0.0178633459,spretus:0.0091060295)87:0.0054803109,spicilegus:0.0160857718)37:0.0405168395):0.211724);"
chr17:30340000-30350000,"chr17","94987271","30340000","30350000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0287151,(caroli:0.0184766389,((mus-t:0.0053052171,mm10:0.0047141699)100:0.0015753603,(spicilegus:0.0063338929,spretus:0.0062076961)58:0.0008772323)100:0.0118318730):0.0287151);"
chr17:68580000-68590000,"chr17","94987271","68580000","68590000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0790223,(caroli:0.0161642608,((mus-t:0.0013674763,mm10:0.0000021368)100:0.0096279393,(spicilegus:0.0160577018,spretus:0.0108809055)91:0.0027859015)75:0.0183636535):0.0790223);"
chr17:48910000-48920000,"chr17","94987271","48910000","48920000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:1.0867e-06,(caroli:0.0001972939,(((mus-t:0.0021897345,mm10:0.0019198805)96:0.0045781278,spicilegus:0.0107006720)49:0.0016458332,spretus:0.0131304639)27:0.0278776970):1.0867e-06);"
chr17:49740000-49750000,"chr17","94987271","49740000","49750000","PASS","67.1","74.79","13","314","5","#999999","13","314","5","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spicilegus)<3>,spretus)<4>)<5>;","FALSE","FALSE","(pahari:1.31393,(((caroli:0.0297350370,(mus-t:0.0000010000,mm10:0.0000010000)95:0.0114600624)55:0.0030165536,spicilegus:0.0074985502)15:0.0000029905,spretus:0.0082172331):1.31393);"
chr17:64710000-64720000,"chr17","94987271","64710000","64720000","PASS","67.1","74.79","11","253","6","#999999","11","253","6","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spretus)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:5.02683,(((caroli:0.0286411661,(mus-t:0.0000023130,mm10:0.0000010054)95:0.0108498145)54:0.0022153956,spretus:0.0083651239)10:0.0000053203,spicilegus:0.0050016026):5.02683);"
chr17:70220000-70230000,"chr17","94987271","70220000","70230000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:52420000-52430000,"chr17","94987271","52420000","52430000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:35940000-35950000,"chr17","94987271","35940000","35950000","PASS","67.1","74.79","6","176","9","#999999","6","176","9","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mus-t)<3>,mm10)<4>)<5>;","FALSE","FALSE","(pahari:1.24173,(((caroli:0.0511364197,(spicilegus:0.0000010015,spretus:0.0000023334)78:0.0079019133)65:0.0062854323,mus-t:0.0038065296)34:0.0101669075,mm10:0.0008883388):1.24173);"
chr17:49770000-49780000,"chr17","94987271","49770000","49780000","PASS","67.1","74.79","14","318","4","#999999","14","318","4","(pahari,((caroli,(spicilegus,spretus)<1>)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5e-07,((caroli:0.0329973252,(spicilegus:0.0055415716,spretus:0.0069709847)68:0.0033569552)30:0.0119449390,(mus-t:0.0000010000,mm10:0.0000010000)95:0.0000026382):5e-07);"
chr17:27490000-27500000,"chr17","94987271","27490000","27500000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.044577,(caroli:0.0268041088,((mus-t:0.0080975990,mm10:0.0068039348)100:0.0037775961,(spicilegus:0.0102980502,spretus:0.0120043791)66:0.0019468533)100:0.0097825236):0.044577);"
chr17:86880000-86890000,"chr17","94987271","86880000","86890000","PASS","67.1","74.79","22","98","12","#999999","22","98","12","(pahari,(((caroli,spretus)<1>,(mus-t,mm10)<2>)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:5,(((caroli:0.0449616376,spretus:0.0147593780)74:0.0054581870,(mus-t:0.0004393146,mm10:0.0004251132)79:0.0237573167)17:0.0083742023,spicilegus:0.0071545770):5);"
chr17:90970000-90980000,"chr17","94987271","90970000","90980000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:4340000-4350000,"chr17","94987271","4340000","4350000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0237415,(caroli:0.0249061340,((mus-t:0.0000010002,mm10:0.0014156225)100:0.0175362366,(spicilegus:0.0073109869,spretus:0.0050954031)91:0.0028982129)100:0.0119232632):0.0237415);"
chr17:15250000-15260000,"chr17","94987271","15250000","15260000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0320182,(caroli:0.0180603655,((mus-t:0.0069610748,mm10:0.0067006408)100:0.0041916422,(spicilegus:0.0063303033,spretus:0.0086569047)54:0.0010221784)100:0.0129409330):0.0320182);"
chr17:73790000-73800000,"chr17","94987271","73790000","73800000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5,(caroli:0.0055434121,((mus-t:0.0042243558,mm10:0.0050046163)76:0.0038968564,(spicilegus:0.0131105935,spretus:0.0080484451)64:0.0038816820)18:0.0334113093):5);"
chr17:18430000-18440000,"chr17","94987271","18430000","18440000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0982956,(caroli:0.0737818516,((mus-t:0.0061624466,mm10:0.0069685858)100:0.0299615929,(spicilegus:0.0105670905,spretus:0.0145130133)100:0.0569384446)96:0.0495600768):0.0982956);"
chr17:73810000-73820000,"chr17","94987271","73810000","73820000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:47110000-47120000,"chr17","94987271","47110000","47120000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:1.03609,(caroli:0.0090813342,((mus-t:0.0000010023,mm10:0.0000010023)96:0.0063990742,(spicilegus:0.0128505090,spretus:0.0067489275)68:0.0033728071)30:0.0348970662):1.03609);"
chr17:34570000-34580000,"chr17","94987271","34570000","34580000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:1.14182,(caroli:0.0078941022,((mus-t:0.0005884734,mm10:0.0000273367)69:0.0066386329,(spicilegus:0.0000010000,spretus:0.0000026215)91:0.0069006235)22:0.0288455072):1.14182);"
chr17:59450000-59460000,"chr17","94987271","59450000","59460000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:24270000-24280000,"chr17","94987271","24270000","24280000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0351136,(caroli:0.0151615546,((mus-t:0.0111868021,mm10:0.0126609495)97:0.0087960678,(spicilegus:0.0145760287,spretus:0.0078159759)55:0.0006902457)100:0.0169671450):0.0351136);"
chr17:18060000-18070000,"chr17","94987271","18060000","18070000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0216821,(caroli:0.0324544960,(((mus-t:0.0106782675,mm10:0.0114000698)100:0.0133068975,spretus:0.0046557615)100:0.0121981577,spicilegus:0.0233757323)100:0.1370252968):0.0216821);"
chr17:79350000-79360000,"chr17","94987271","79350000","79360000","PASS","67.1","74.79","3","225","7","#999999","3","225","7","(pahari,((caroli,(mus-t,mm10)<1>)<2>,(spicilegus,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:2.02332,((caroli:0.0248884481,(mus-t:0.0050019745,mm10:0.0043740401)88:0.0040452856)56:0.0029135596,(spicilegus:0.0046386471,spretus:0.0052852696)65:0.0000021153):2.02332);"
chr17:69770000-69780000,"chr17","94987271","69770000","69780000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
