# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../analysis/02-mus-t-windows-new-tree/02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats-new-tree-no-pahari.tsv -s ../data/mm10-10kb-spec-counts-new-tree-no-pahari.tsv -d ../analysis/02-mus-t-windows-new-tree/03-fasta-no-anc-filter-no-pahari --overwrite
# Runtime:        09/01/2023 11:06:30
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/analysis/02-mus-t-windows-new-tree/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/data/mm10-10kb-window-stats-new-tree-no-pahari.tsv
# Species file:	../data/mm10-10kb-spec-counts-new-tree-no-pahari.tsv
# Seq outdir:	../analysis/02-mus-t-windows-new-tree/03-fasta-no-anc-filter-no-pahari
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:11390000-11400000	chr17	11390000	11400000	5	10000	5	0	0	0	4.0659	0	0	0	0	7243	73	2163	0.2163	1906	0.1906	1219	606	0.0606	328	0.0328	0	2480	0.248	2409	0.2409	1631	5	9647	5	0	0	0	4.060122317819011	0	0	0	0	7237	73	2082	0.21581838913651913	1888	0.19570851041774645	1214	269	0.02788431636778273	3	0.0003109775059604022	0	2130	0.22079402923188557	2062	0.21374520576344977	1499	TRUE
chr17:1660000-1670000	chr17	1660000	1670000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:7580000-7590000	chr17	7580000	7590000	5	10000	5	0	0	0	3.6748	0	0	0	0	5702	136	2829	0.2829	2496	0.2496	1932	1589	0.1589	1104	0.1104	0	3907	0.3907	3669	0.3669	3217	5	8851	5	0	0	0	3.643317139306293	0	0	0	0	5690	132	2496	0.282002033668512	2481	0.2803073099084849	1926	480	0.0542311603208677	7	0.000790871088012654	0	2784	0.31454072986103265	2554	0.2885549655406169	2377	TRUE
chr17:85040000-85050000	chr17	85040000	85050000	5	10000	5	0	0	0	3.7059	0	0	0	0	7489	129	2909	0.2909	2703	0.2703	1836	153	0.0153	94	0.0094	0	2922	0.2922	2853	0.2853	2230	5	9882	5	0	0	0	3.71250758955677	0	0	0	0	7482	128	2814	0.2847601700060716	2695	0.27271807326452135	1834	57	0.005768063145112325	0	0.0	0	2814	0.2847601700060716	2749	0.2781825541388383	2138	TRUE
chr17:73730000-73740000	chr17	73730000	73740000	5	10000	5	0	0	0	3.0129	0	0	1	0	7039	67	4152	0.4152	3559	0.3559	3451	1193	0.1193	1143	0.1143	0	4873	0.4873	4865	0.4865	4558	5	8837	5	0	0	0	2.926332465768926	0	0	0	0	7032	67	3675	0.415865112594772	3550	0.4017200407378069	3447	48	0.005431707593074573	7	0.0007921240239900419	0	3720	0.4209573384632794	3714	0.42027837501414506	3512	TRUE
chr17:62280000-62290000	chr17	62280000	62290000	5	10000	5	0	0	0	4.3178	0	0	0	0	7991	126	1437	0.1437	1395	0.1395	1080	51	0.0051	27	0.0027	0	1456	0.1456	1422	0.1422	1280	5	9959	5	0	0	0	4.319007932523346	0	0	0	0	7980	126	1421	0.14268500853499347	1391	0.13967265789737926	1080	26	0.0026107038859323225	2	0.0002008233758409479	0	1427	0.14328747866251632	1393	0.1398734812732202	1264	TRUE
chr17:65560000-65570000	chr17	65560000	65570000	5	10000	5	0	0	0	3.1593	0	0	0	0	5500	168	3959	0.3959	3635	0.3635	2471	909	0.0909	762	0.0762	0	4720	0.472	4543	0.4543	4125	5	9199	5	0	0	0	3.0940319599956516	0	0	0	0	5490	167	3848	0.41830633764539626	3607	0.3921078378084574	2459	144	0.01565387542124144	1	0.00010870746820306555	0	3927	0.42689422763343843	3752	0.40787042069790197	3497	TRUE
chr17:31480000-31490000	chr17	31480000	31490000	5	10000	5	0	4	0	2.0608	0	0	5	0	6522	58	6324	0.6324	6147	0.6147	4482	439	0.0439	176	0.0176	0	6531	0.6531	6345	0.6345	5849	5	9802	5	0	4	0	2.041318098347276	0	0	5	0	6506	58	6159	0.6283411548663538	6127	0.6250765149969394	4470	269	0.027443378902264844	6	0.000612119975515201	0	6339	0.6467047541318098	6155	0.627933074882677	5693	TRUE
chr17:81400000-81410000	chr17	81400000	81410000	5	10000	5	0	0	0	4.5467	0	0	0	0	8345	150	971	0.0971	875	0.0875	790	35	0.0035	35	0.0035	0	980	0.098	911	0.0911	861	5	9963	5	0	0	0	4.551841814714443	0	0	0	0	8341	150	941	0.09444946301314865	871	0.08742346682726086	790	6	0.0006022282445046673	6	0.0006022282445046673	0	947	0.09505169125765332	878	0.08812606644584964	831	TRUE
chr17:64680000-64690000	chr17	64680000	64690000	5	10000	5	0	0	0	3.4348	0	0	0	0	7051	163	3363	0.3363	3138	0.3138	2567	184	0.0184	91	0.0091	0	3479	0.3479	3382	0.3382	3093	5	9900	5	0	0	0	3.4284848484848487	0	0	0	0	7047	161	3359	0.3392929292929293	3134	0.31656565656565655	2567	96	0.009696969696969697	3	0.00030303030303030303	0	3387	0.3421212121212121	3290	0.3323232323232323	3011	TRUE
chr17:43350000-43360000	chr17	43350000	43360000	5	10000	5	0	0	0	3.3143	0	0	0	0	6122	188	4013	0.4013	3235	0.3235	2316	892	0.0892	719	0.0719	0	4149	0.4149	4045	0.4045	3665	5	9246	5	0	0	0	3.3228423101881894	0	0	0	0	6112	188	3373	0.36480640276876486	3217	0.3479342418343067	2310	170	0.01838632922344798	5	0.0005407743889249405	0	3411	0.3689162881245944	3311	0.3581008003460956	3007	TRUE
chr17:26100000-26110000	chr17	26100000	26110000	5	10000	5	0	2	0	2.9005	1	0	5	0	1230	27	5809	0.5809	4963	0.4963	441	4876	0.4876	2126	0.2126	0	8020	0.802	7762	0.7762	6085	5	7784	5	0	2	0	2.560894141829394	1	0	5	0	1229	27	5385	0.6918036998972251	4901	0.6296248715313464	441	2720	0.3494347379239466	7	0.0008992805755395684	0	5817	0.7473021582733813	5563	0.7146711202466598	4672	TRUE
chr17:25510000-25520000	chr17	25510000	25520000	5	10000	5	0	0	0	4.4021	0	0	0	0	8823	93	1223	0.1223	1223	0.1223	1008	92	0.0092	15	0.0015	0	1315	0.1315	1238	0.1238	1063	5	9981	5	0	0	0	4.400961827472197	0	0	0	0	8818	93	1223	0.12253281234345256	1223	0.12253281234345256	1008	81	0.008115419296663661	4	0.00040076144674882274	0	1304	0.1306482316401162	1227	0.12293357379020138	1063	TRUE
chr17:13050000-13060000	chr17	13050000	13060000	5	10000	5	0	0	0	4.1821	1	0	1	0	1690	30	1993	0.1993	1803	0.1803	721	3718	0.3718	2865	0.2865	0	4796	0.4796	4690	0.469	2292	5	7092	5	0	0	0	3.952622673434856	1	0	1	0	1679	30	1803	0.2542301184433164	1787	0.25197405527354766	717	841	0.11858432036097011	4	0.0005640157924421884	0	1909	0.2691765369430344	1807	0.2547941342357586	1766	TRUE
chr17:50390000-50400000	chr17	50390000	50400000	5	10000	5	0	0	0	3.4962	0	0	0	0	5945	145	3350	0.335	3129	0.3129	2283	1109	0.1109	440	0.044	0	3900	0.39	3730	0.373	3138	5	9531	5	0	0	0	3.4670024131780504	0	0	0	0	5930	144	3159	0.3314447592067989	3111	0.3264085615360403	2277	674	0.07071660896023502	15	0.0015738117721120553	0	3451	0.3620816283705802	3283	0.3444549365229252	2948	TRUE
chr17:3400000-3410000	chr17	3400000	3410000	5	10000	5	0	0	0	3.5289	0	0	0	0	7681	80	3045	0.3045	2979	0.2979	2564	290	0.029	133	0.0133	0	3263	0.3263	3112	0.3112	2712	5	9863	5	0	0	0	3.5165771063570923	0	0	0	0	7679	80	3007	0.304876812328906	2977	0.30183514143769646	2564	161	0.016323633782824698	4	0.0004055561188279428	0	3132	0.31755044104227925	2981	0.3022406975565244	2676	TRUE
chr17:60850000-60860000	chr17	60850000	60860000	5	10000	5	0	0	0	4.0045	0	0	0	0	5889	166	2600	0.26	1172	0.1172	1093	3240	0.324	3098	0.3098	0	4434	0.4434	4273	0.4273	3771	5	6873	5	0	0	0	4.1414229594063725	0	0	0	0	5882	164	1210	0.17605121489887968	1163	0.16921286192346865	1093	127	0.018478102720791503	7	0.0010184781027207915	0	1319	0.19191037392696056	1173	0.1706678306416412	1118	TRUE
chr17:7610000-7620000	chr17	7610000	7620000	5	10000	5	0	0	0	3.407	0	0	2	0	3420	95	4242	0.4242	3064	0.3064	1212	1587	0.1587	1230	0.123	0	4472	0.4472	4379	0.4379	4134	5	8732	5	0	0	0	3.4491525423728815	0	0	1	0	3416	95	3138	0.35936784241868985	3041	0.34825927622537795	1206	358	0.04099862574438846	2	0.00022904260192395785	0	3217	0.3684150251946862	3124	0.3577645442052222	2908	TRUE
chr17:54440000-54450000	chr17	54440000	54450000	5	10000	5	0	5	0	1.5946	0	0	5	0	7079	155	7290	0.729	6604	0.6604	6143	1085	0.1085	989	0.0989	0	7775	0.7775	7676	0.7676	7001	5	8982	5	0	5	0	1.3479180583389	0	0	5	0	7075	152	6742	0.7506123357826765	6584	0.7330215987530617	6134	99	0.011022044088176353	3	0.00033400133600534405	0	6765	0.7531730126920507	6668	0.7423736361612113	6357	TRUE
chr17:14970000-14980000	chr17	14970000	14980000	5	10000	5	0	0	0	3.7027	0	0	1	0	3748	90	3288	0.3288	2597	0.2597	526	1866	0.1866	1265	0.1265	0	4165	0.4165	4096	0.4096	3366	5	8696	5	0	0	0	3.7128564857405704	0	0	0	0	3738	88	2716	0.312327506899724	2561	0.29450321987120515	520	618	0.07106715731370745	17	0.001954921803127875	0	2881	0.3313017479300828	2812	0.3233670653173873	2298	TRUE
chr17:87460000-87470000	chr17	87460000	87470000	5	10000	5	0	0	0	3.4152	0	0	0	0	6823	100	3527	0.3527	3178	0.3178	2260	417	0.0417	347	0.0347	0	3653	0.3653	3595	0.3595	3206	5	9616	5	0	0	0	3.40817387687188	0	0	0	0	6805	98	3283	0.34141014975041595	3165	0.32913893510815306	2252	75	0.007799500831946755	7	0.0007279534109816972	0	3292	0.34234608985024956	3240	0.3369384359400998	2955	TRUE
chr17:46770000-46780000	chr17	46770000	46780000	5	10000	5	0	0	0	3.8076	0	0	0	0	5253	86	2677	0.2677	2034	0.2034	1128	2797	0.2797	2382	0.2382	0	4630	0.463	4484	0.4484	4074	5	7574	5	0	0	0	3.7939001848428835	0	0	0	0	5236	85	2134	0.2817533667810932	2014	0.26590969104832324	1124	411	0.05426458938473726	2	0.0002640612622128334	0	2222	0.29337206231845786	2080	0.2746237127013467	1876	TRUE
chr17:63620000-63630000	chr17	63620000	63630000	5	10000	5	0	3	0	2.9411	2	0	5	0	3178	116	5188	0.5188	5128	0.5128	1529	5576	0.5576	1935	0.1935	0	7245	0.7245	7106	0.7106	6941	5	8055	5	0	3	0	2.6854127870887647	1	0	5	0	3172	114	5170	0.6418373680943513	5124	0.6361266294227188	1525	3645	0.45251396648044695	4	0.0004965859714463067	0	5310	0.659217877094972	5171	0.641961514587213	5030	TRUE
chr17:91190000-91200000	chr17	91190000	91200000	5	10000	5	0	2	0	3.0448	0	0	5	0	4258	193	5535	0.5535	3915	0.3915	1506	2849	0.2849	1743	0.1743	0	5718	0.5718	5698	0.5698	5575	5	8229	5	0	0	0	3.0297727548912383	0	0	1	0	4256	191	3942	0.4790375501275975	3899	0.47381212784056387	1504	1098	0.13343055049216188	4	0.00048608579414266616	0	3957	0.4808603718556325	3941	0.47891602867906186	3861	TRUE
chr17:83080000-83090000	chr17	83080000	83090000	5	10000	5	0	0	0	3.5857	0	0	0	0	5793	151	3328	0.3328	3108	0.3108	1625	1096	0.1096	274	0.0274	0	3931	0.3931	3410	0.341	2871	5	9694	5	0	0	0	3.560449762739839	0	0	0	0	5791	146	3281	0.3384567773880751	3091	0.3188570249638952	1625	819	0.08448524860738602	11	0.0011347225087683104	0	3645	0.37600577676913555	3126	0.32246750567361254	2764	TRUE
chr17:6960000-6970000	chr17	6960000	6970000	5	10000	5	0	0	0	3.5859	0	0	0	0	6661	99	3231	0.3231	2829	0.2829	2132	680	0.068	173	0.0173	0	3330	0.333	3102	0.3102	2772	5	9808	5	0	0	0	3.590538336052202	0	0	0	0	6651	99	3084	0.3144371941272431	2822	0.28772430668841764	2128	509	0.05189641109298532	5	0.0005097879282218597	0	3149	0.32106443719412725	2924	0.29812398042414356	2626	TRUE
chr17:54640000-54650000	chr17	54640000	54650000	5	10000	5	0	2	0	2.6619	2	0	5	0	1916	44	7591	0.7591	4941	0.4941	314	5048	0.5048	2808	0.2808	0	7978	0.7978	7915	0.7915	7342	5	7151	5	0	3	0	2.46832610823661	1	0	5	0	1909	44	5105	0.7138861697664662	4911	0.6867570969095231	307	2239	0.31310306250874004	5	0.0006992029086841001	0	5143	0.7192001118724654	5080	0.7103901552230457	4623	TRUE
chr17:29130000-29140000	chr17	29130000	29140000	5	10000	5	0	0	0	3.5735	0	0	0	0	6404	36	3249	0.3249	2924	0.2924	2044	1026	0.1026	397	0.0397	0	3845	0.3845	3378	0.3378	2826	5	9563	5	0	0	0	3.57272822336087	0	0	0	0	6394	35	3027	0.3165324688905155	2896	0.3028338387535292	2032	620	0.06483321133535501	4	0.00041827878280874205	0	3413	0.3568963714315591	2951	0.3085851720171494	2506	TRUE
chr17:26330000-26340000	chr17	26330000	26340000	5	10000	5	0	2	0	3.2232	1	0	5	0	3378	40	5884	0.5884	3552	0.3552	959	4859	0.4859	2336	0.2336	0	6342	0.6342	6012	0.6012	5618	5	7635	5	0	0	0	3.2530451866404717	0	0	3	0	3370	40	3710	0.4859201047806156	3528	0.4620825147347741	951	2515	0.32940406024885394	6	0.0007858546168958742	0	3980	0.5212835625409299	3652	0.47832351015062213	3437	TRUE
chr17:93960000-93970000	chr17	93960000	93970000	5	10000	5	0	3	0	2.5315	0	0	5	0	1880	75	6763	0.6763	5319	0.5319	2148	3390	0.339	1514	0.1514	0	7546	0.7546	7071	0.7071	5611	5	8453	5	0	3	0	2.345084585354312	0	0	5	0	1866	75	5756	0.6809416775109428	5306	0.6277061398320123	2148	1857	0.2196853188217201	4	0.0004732047793682716	0	6013	0.7113450845853543	5540	0.6553886194250562	4407	TRUE
chr17:25010000-25020000	chr17	25010000	25020000	5	10000	5	0	0	0	4.2333	0	0	0	0	8082	68	1642	0.1642	1567	0.1567	1122	110	0.011	69	0.0069	0	1689	0.1689	1650	0.165	1499	5	9918	5	0	0	0	4.242185924581569	0	0	0	0	8079	68	1578	0.15910465819721717	1559	0.15718894938495664	1122	42	0.004234724742891712	3	0.00030248033877797946	0	1611	0.16243194192377494	1574	0.15870135107884653	1432	TRUE
chr17:44010000-44020000	chr17	44010000	44020000	5	10000	5	0	0	0	3.3088	0	0	0	0	5963	137	3725	0.3725	3586	0.3586	2213	593	0.0593	483	0.0483	0	4244	0.4244	4090	0.409	3347	5	9490	5	0	0	0	3.2557428872497365	0	0	0	0	5944	136	3655	0.3851422550052687	3582	0.377449947312961	2213	111	0.011696522655426766	1	0.00010537407797681771	0	3756	0.3957850368809273	3604	0.379768177028451	3073	TRUE
chr17:91890000-91900000	chr17	91890000	91900000	5	10000	5	0	0	0	3.4258	0	0	0	0	6095	147	3472	0.3472	3177	0.3177	2505	452	0.0452	208	0.0208	0	3560	0.356	3504	0.3504	2947	5	9776	5	0	0	0	3.4251227495908347	0	0	0	0	6093	142	3328	0.3404255319148936	3173	0.32457037643207853	2505	248	0.02536824877250409	4	0.0004091653027823241	0	3346	0.3422667757774141	3294	0.33694762684124385	2769	TRUE
chr17:29070000-29080000	chr17	29070000	29080000	5	10000	5	0	0	0	2.8448	0	0	2	0	5757	94	4920	0.492	4442	0.4442	2897	906	0.0906	470	0.047	0	5157	0.5157	4978	0.4978	4157	5	9483	5	0	0	0	2.8144047242433827	0	0	0	0	5746	93	4584	0.4833913318570073	4408	0.4648318042813456	2891	438	0.046187915216703575	5	0.0005272593061267532	0	4654	0.4907729621427818	4479	0.47231888642834546	3842	TRUE
chr17:81520000-81530000	chr17	81520000	81530000	5	10000	5	0	0	0	4.6123	0	0	0	0	8719	82	816	0.0816	743	0.0743	596	77	0.0077	42	0.0042	0	848	0.0848	815	0.0815	680	5	9943	5	0	0	0	4.61852559589661	0	0	0	0	8711	82	781	0.07854772201548828	737	0.07412249823996782	594	36	0.0036206376345167455	1	0.00010057326762546515	0	801	0.08055918736799758	768	0.07724026953635724	647	TRUE
chr17:37460000-37470000	chr17	37460000	37470000	5	10000	5	0	0	0	3.8512	0	0	0	0	6067	235	2523	0.2523	2421	0.2421	1659	157	0.0157	59	0.0059	0	2571	0.2571	2533	0.2533	2198	5	9936	5	0	0	0	3.8527576489533013	0	0	0	0	6063	235	2497	0.2513083735909823	2417	0.24325684380032206	1659	105	0.010567632850241546	7	0.0007045088566827697	0	2515	0.25311996779388085	2477	0.24929549114331723	2152	TRUE
chr17:49470000-49480000	chr17	49470000	49480000	5	10000	5	0	0	0	3.6759	0	0	0	0	8224	102	2816	0.2816	2719	0.2719	2184	321	0.0321	156	0.0156	0	3026	0.3026	2918	0.2918	2492	5	9825	5	0	0	0	3.6610687022900765	0	0	0	0	8213	102	2795	0.28447837150127225	2711	0.27592875318066157	2182	170	0.017302798982188294	5	0.0005089058524173028	0	2863	0.2913994910941476	2755	0.28040712468193385	2455	TRUE
chr17:77750000-77760000	chr17	77750000	77760000	5	10000	5	0	0	0	3.663	0	0	0	0	6085	124	3419	0.3419	3272	0.3272	1206	1341	0.1341	165	0.0165	0	3627	0.3627	3494	0.3494	2890	5	9817	5	0	0	0	3.663542833859631	0	0	0	0	6080	122	3298	0.33594784557400426	3266	0.3326881939492717	1206	1175	0.1196903330956504	6	0.0006111846796373637	0	3460	0.3524498319242131	3327	0.3389019048589182	2770	TRUE
chr17:2860000-2870000	chr17	2860000	2870000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:88860000-88870000	chr17	88860000	88870000	5	10000	5	0	0	0	2.9563	0	0	1	0	6933	119	4562	0.4562	4254	0.4254	2761	549	0.0549	224	0.0224	0	4868	0.4868	4750	0.475	4196	5	9759	5	0	0	0	2.9254021928476277	0	0	1	0	6928	117	4538	0.46500666051849576	4248	0.4352905010759299	2761	324	0.033200122963418385	4	0.00040987806127677014	0	4637	0.4751511425350958	4522	0.46336714827338865	4041	TRUE
chr17:59440000-59450000	chr17	59440000	59450000	5	10000	5	0	0	0	3.532	0	0	0	0	6513	142	3033	0.3033	2858	0.2858	2471	583	0.0583	525	0.0525	0	3452	0.3452	3388	0.3388	3099	5	9459	5	0	0	0	3.5234168516756528	0	0	0	0	6505	140	2884	0.30489480917644574	2846	0.30087747119145786	2459	62	0.006554604080769637	4	0.0004228776826302992	0	2917	0.30838355005814566	2855	0.30182894597737603	2573	TRUE
chr17:88000000-88010000	chr17	88000000	88010000	5	10000	5	0	0	0	3.5902	0	0	1	0	4402	173	3698	0.3698	3187	0.3187	951	1821	0.1821	490	0.049	0	4287	0.4287	3852	0.3852	3242	5	9435	5	0	0	0	3.604663487016428	0	0	1	0	4384	173	3326	0.3525172231054584	3149	0.33375728669846316	943	1316	0.13948065712771596	9	0.0009538950715421304	0	3750	0.397456279809221	3324	0.35230524642289346	2786	TRUE
chr17:43270000-43280000	chr17	43270000	43280000	5	10000	5	0	0	0	3.9215	0	0	0	0	7495	186	2333	0.2333	2212	0.2212	1762	294	0.0294	186	0.0186	0	2488	0.2488	2409	0.2409	2081	5	9788	5	0	0	0	3.9221495709031466	0	0	0	0	7475	184	2277	0.23263179403351042	2192	0.22394769105026563	1748	118	0.012055578259092767	10	0.001021659174499387	0	2292	0.2341642827952595	2213	0.22609317531671436	1961	TRUE
chr17:78130000-78140000	chr17	78130000	78140000	5	10000	5	0	0	0	3.1607	0	0	0	0	6002	223	4058	0.4058	3817	0.3817	2781	419	0.0419	231	0.0231	0	4133	0.4133	4074	0.4074	3762	5	9750	5	0	0	0	3.158871794871795	0	0	0	0	5996	223	3853	0.3951794871794872	3801	0.38984615384615384	2774	182	0.018666666666666668	1	0.00010256410256410256	0	3885	0.3984615384615385	3826	0.3924102564102564	3561	TRUE
chr17:83710000-83720000	chr17	83710000	83720000	5	10000	5	0	3	0	2.4838	0	0	5	0	4625	220	5986	0.5986	5283	0.5283	3427	1548	0.1548	565	0.0565	0	6231	0.6231	5962	0.5962	5159	5	9358	5	0	3	0	2.444539431502458	0	0	5	0	4605	220	5502	0.5879461423381064	5211	0.5568497542209874	3394	986	0.1053643941013037	7	0.0007480230818550972	0	5595	0.5978841632827527	5332	0.5697798674930541	4593	TRUE
chr17:93670000-93680000	chr17	93670000	93680000	5	10000	5	0	2	0	2.7074	0	0	5	0	5787	155	5128	0.5128	4185	0.4185	3760	1550	0.155	1514	0.1514	0	5717	0.5717	5709	0.5709	5416	5	8452	5	0	0	0	2.574775201135826	0	0	1	0	5773	155	4176	0.4940842404164695	4162	0.4924278277330809	3745	32	0.003786086133459536	2	0.000236630383341221	0	4177	0.4942025556081401	4169	0.4932560340747752	4020	TRUE
chr17:15380000-15390000	chr17	15380000	15390000	5	10000	5	0	0	0	3.6889	0	0	0	0	5244	87	3662	0.3662	1958	0.1958	1369	2470	0.247	2026	0.2026	0	4440	0.444	4326	0.4326	3356	5	7938	5	0	0	0	3.756487780297304	0	0	0	0	5242	87	2304	0.29024943310657597	1934	0.2436381960191484	1359	437	0.05505165028974553	5	0.0006298815822625346	0	2387	0.30070546737213405	2279	0.2871000251952633	1590	TRUE
chr17:69670000-69680000	chr17	69670000	69680000	5	10000	5	0	0	0	3.3935	0	0	0	0	6442	121	3203	0.3203	3203	0.3203	2860	779	0.0779	548	0.0548	0	3843	0.3843	3760	0.376	3607	5	9443	5	0	0	0	3.3507359949168696	0	0	0	0	6438	121	3201	0.3389812559567934	3201	0.3389812559567934	2858	234	0.02478026051043101	3	0.0003176956475696283	0	3296	0.34904161812983164	3213	0.3402520385470719	3126	TRUE
chr17:89090000-89100000	chr17	89090000	89100000	5	10000	5	0	0	0	3.8884	0	0	0	0	6773	91	2240	0.224	2132	0.2132	1754	1152	0.1152	888	0.0888	0	3233	0.3233	3034	0.3034	2582	5	9089	5	0	0	0	3.8630212344592363	0	0	0	0	6764	90	2156	0.2372098140609528	2122	0.23346902849598417	1750	271	0.029816261414897127	7	0.0007701617339641324	0	2340	0.2574540653537243	2143	0.23577951369787656	1913	TRUE
chr17:53040000-53050000	chr17	53040000	53050000	5	10000	5	0	0	0	3.5726	0	0	0	0	6695	122	3227	0.3227	3092	0.3092	2029	822	0.0822	155	0.0155	0	3502	0.3502	3247	0.3247	3052	5	9834	5	0	0	0	3.5698596705308114	0	0	0	0	6695	122	3131	0.31838519422412037	3084	0.3136058572300183	2027	669	0.06802928615009152	2	0.0002033760423022168	0	3341	0.33973967866585314	3086	0.3138092332723205	2956	TRUE
chr17:28100000-28110000	chr17	28100000	28110000	5	10000	5	0	0	0	2.9667	0	0	4	0	5201	107	4143	0.4143	3969	0.3969	3243	1303	0.1303	1170	0.117	0	5314	0.5314	5220	0.522	4357	5	8764	5	0	0	0	2.795298950251027	0	0	1	0	5185	105	4053	0.46246006389776356	3935	0.4489958922866271	3225	131	0.014947512551346418	3	0.00034230944774075767	0	4107	0.4686216339570972	4013	0.4578959379278868	3560	TRUE
chr17:15720000-15730000	chr17	15720000	15730000	5	10000	5	0	0	0	3.3183	0	0	0	0	6158	87	3825	0.3825	3630	0.363	2395	1288	0.1288	540	0.054	0	4435	0.4435	4205	0.4205	3655	5	9442	5	0	0	0	3.2827790722304595	0	0	0	0	6149	87	3664	0.3880533785214997	3622	0.38360516839652614	2393	754	0.07985596271976277	6	0.0006354585892819318	0	3889	0.4118830756195721	3661	0.3877356492268587	3235	TRUE
chr17:51450000-51460000	chr17	51450000	51460000	5	10000	5	0	4	0	2.1856	0	0	5	0	6164	82	6236	0.6236	6140	0.614	3924	960	0.096	107	0.0107	0	6533	0.6533	6256	0.6256	6148	5	9878	5	0	4	0	2.1715934399676047	0	0	5	0	6153	79	6146	0.622190726867787	6131	0.6206722008503746	3916	854	0.08645474792468111	1	0.00010123506782749544	0	6417	0.6496254302490383	6141	0.6216845515286495	6060	TRUE
chr17:54150000-54160000	chr17	54150000	54160000	5	10000	5	0	0	0	3.2746	0	0	1	0	5514	61	4558	0.4558	4323	0.4323	1628	2383	0.2383	155	0.0155	0	4607	0.4607	4510	0.451	4209	5	9828	5	0	0	0	3.2768620268620268	0	0	0	0	5510	61	4427	0.45044770044770044	4305	0.43803418803418803	1626	2223	0.2261904761904762	7	0.0007122507122507123	0	4441	0.4518722018722019	4344	0.442002442002442	4078	TRUE
chr17:13700000-13710000	chr17	13700000	13710000	5	10000	5	0	0	0	3.7248	0	0	0	0	7201	64	2827	0.2827	2581	0.2581	1708	312	0.0312	285	0.0285	0	2912	0.2912	2898	0.2898	2312	5	9699	5	0	0	0	3.7366738839055573	0	0	0	0	7194	63	2589	0.2669347355397464	2570	0.2649757706980101	1704	31	0.003196205794411795	4	0.00041241365089184453	0	2618	0.26992473450871224	2604	0.2684812867305908	2080	TRUE
chr17:93080000-93090000	chr17	93080000	93090000	5	10000	5	0	3	0	2.697	1	0	5	0	3156	44	6468	0.6468	6361	0.6361	1022	4165	0.4165	95	0.0095	0	6762	0.6762	6523	0.6523	6296	5	9883	5	0	3	0	2.6891632095517557	1	0	5	0	3153	43	6383	0.6458565212992007	6349	0.64241627036325	1022	4062	0.411008802995042	2	0.0002023677021147425	0	6651	0.6729737933825761	6416	0.6491955883840939	6211	TRUE
