# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats.tsv -s ../data/mm10-10kb-spec-counts.tsv -d ../03-fasta-no-anc-filter --overwrite
# Runtime:        07/27/2023 11:49:59
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/mus-t-windows/data/mm10-10kb-window-stats.tsv
# Species file:	../data/mm10-10kb-spec-counts.tsv
# Seq outdir:	../03-fasta-no-anc-filter
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:29450000-29460000	chr17	29450000	29460000	6	10000	6	0	1	0	4.6378	0	0	5	0	1904	136	3320	0.332	1044	0.1044	0	5073	0.5073	3460	0.346	0	7023	0.7023	5587	0.5587	3314	6	6464	6	0	0	0	4.398514851485149	0	0	1	0	1902	135	3182	0.49226485148514854	1016	0.15717821782178218	0	1587	0.24551361386138615	8	0.0012376237623762376	0	3501	0.541615099009901	2080	0.3217821782178218	870	TRUE
chr17:67500000-67510000	chr17	67500000	67510000	5	10000	5	0	0	0	4.5049	0	0	0	0	7384	114	1371	0.1371	1323	0.1323	0	301	0.0301	277	0.0277	0	1660	0.166	1625	0.1625	562	5	9692	5	0	0	0	4.520945109368552	0	0	0	0	7382	114	1352	0.13949649195212546	1311	0.13526619892695005	0	19	0.001960379694593479	5	0.0005158893933140734	0	1364	0.14073462649607923	1335	0.13774246801485762	372	TRUE
chr17:59730000-59740000	chr17	59730000	59740000	6	10000	6	0	1	0	4.7422	2	0	6	0	0	236	2834	0.2834	1665	0.1665	0	5723	0.5723	4073	0.4073	0	6852	0.6852	6148	0.6148	4543	6	5862	6	0	0	0	4.631525076765609	1	0	1	0	0	230	2097	0.3577277379733879	1637	0.2792562265438417	0	1603	0.2734561583077448	5	0.0008529512111907199	0	2720	0.46400545888775163	2046	0.3490276356192426	888	TRUE
chr17:6290000-6300000	chr17	6290000	6300000	5	10000	5	0	0	0	4.2821	0	0	1	0	3205	135	1643	0.1643	1485	0.1485	452	1058	0.1058	379	0.0379	0	2254	0.2254	2070	0.207	1438	5	9572	5	0	0	0	4.276744671959883	0	0	1	0	3198	134	1623	0.16955704137066444	1471	0.1536773923944839	452	666	0.0695779356456331	9	0.0009402423735896364	0	1854	0.1936899289594651	1672	0.1746761387379858	1252	TRUE
chr17:86260000-86270000	chr17	86260000	86270000	6	10000	6	0	0	0	5.2489	1	0	1	1	0	125	2071	0.2071	1012	0.1012	0	2443	0.2443	828	0.0828	0	3316	0.3316	2596	0.2596	697	6	9158	6	0	0	0	5.267634854771784	1	0	1	1	0	124	1946	0.21249181043896048	1010	0.11028608866564753	0	1616	0.17645774186503604	7	0.0007643590303559729	0	2485	0.27134745577637037	1769	0.19316444638567373	394	TRUE
chr17:52510000-52520000	chr17	52510000	52520000	6	10000	6	0	1	0	5.0503	5	0	6	0	6	8	389	0.0389	305	0.0305	0	9046	0.9046	8091	0.8091	0	9366	0.9366	8472	0.8472	7414	6	1899	6	0	0	0	5.202211690363349	2	0	2	0	6	8	382	0.20115850447604003	301	0.15850447604002108	0	955	0.5028962611901	3	0.001579778830963665	0	1271	0.6692996313849394	377	0.19852553975776724	99	TRUE
chr17:75570000-75580000	chr17	75570000	75580000	6	10000	6	0	1	0	4.9972	2	0	5	0	0	70	2096	0.2096	281	0.0281	0	6428	0.6428	3982	0.3982	0	6677	0.6677	5956	0.5956	2788	6	5976	6	0	0	0	4.952309236947791	1	0	1	0	0	68	1982	0.3316599732262383	277	0.0463520749665328	0	2420	0.4049531459170013	7	0.0011713520749665328	0	2665	0.44595046854083	1959	0.3278112449799197	154	TRUE
chr17:630000-640000	chr17	630000	640000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:50260000-50270000	chr17	50260000	50270000	6	10000	6	0	1	0	4.8687	3	0	5	0	9	108	3177	0.3177	306	0.0306	0	8350	0.835	3393	0.3393	0	8936	0.8936	6277	0.6277	2092	6	6549	6	0	0	0	4.702091922430905	2	0	3	0	9	107	2976	0.45442052221713236	304	0.046419300656588794	0	4909	0.7495800885631394	6	0.0009161704076958314	0	5491	0.8384486181096351	2857	0.43624980913116507	484	TRUE
chr17:59490000-59500000	chr17	59490000	59500000	6	10000	6	0	0	0	5.0949	1	0	4	0	70	208	1754	0.1754	408	0.0408	0	4929	0.4929	3408	0.3408	0	5561	0.5561	5061	0.5061	2812	6	6571	6	0	0	0	5.132095571450312	1	0	1	0	70	208	1744	0.2654086136052351	408	0.06209100593516968	0	1518	0.23101506619996956	5	0.0007609191903819814	0	2148	0.32689088418809925	1648	0.2507989651499011	63	TRUE
chr17:72010000-72020000	chr17	72010000	72020000	5	10000	5	0	0	0	4.3672	0	0	0	0	6981	80	1781	0.1781	1723	0.1723	0	392	0.0392	311	0.0311	0	2167	0.2167	2112	0.2112	284	5	9682	5	0	0	0	4.376161950010329	0	0	0	0	6971	80	1781	0.1839495971906631	1723	0.17795909935963644	0	85	0.008779177855814915	9	0.0009295600082627557	0	1860	0.19210906837430283	1806	0.1865317083247263	0	TRUE
chr17:67970000-67980000	chr17	67970000	67980000	6	10000	6	0	0	0	5.5437	1	0	1	0	1	181	1282	0.1282	534	0.0534	0	1698	0.1698	818	0.0818	0	2358	0.2358	2036	0.2036	265	6	9152	6	0	0	0	5.528955419580419	1	0	1	0	1	175	1270	0.13876748251748253	529	0.057801573426573424	0	877	0.09582604895104894	6	0.0006555944055944056	0	1529	0.16706730769230768	1209	0.13210227272727273	79	TRUE
chr17:48190000-48200000	chr17	48190000	48200000	5	10000	5	0	0	0	4.6816	4	0	4	0	0	0	377	0.0377	247	0.0247	0	9659	0.9659	9613	0.9613	0	9972	0.9972	9972	0.9972	2184	5	376	5	0	4	0	1.872340425531915	1	0	5	0	0	0	347	0.9228723404255319	239	0.6356382978723404	0	43	0.11436170212765957	1	0.0026595744680851063	0	348	0.925531914893617	348	0.925531914893617	233	TRUE
chr17:67190000-67200000	chr17	67190000	67200000	6	10000	6	0	0	0	5.5259	1	0	1	1	0	183	1341	0.1341	555	0.0555	0	1555	0.1555	167	0.0167	0	1945	0.1945	1451	0.1451	457	6	9816	6	0	0	0	5.534127954360228	1	0	1	1	0	183	1320	0.13447432762836187	551	0.05613284433577832	0	1381	0.14068867155664222	3	0.0003056234718826406	0	1768	0.18011409942950285	1274	0.1297881010594947	339	TRUE
chr17:5360000-5370000	chr17	5360000	5370000	6	10000	6	0	0	0	5.2606	0	0	0	0	5430	225	1900	0.19	447	0.0447	0	2758	0.2758	1182	0.1182	0	3423	0.3423	2895	0.2895	729	6	8785	6	0	0	0	5.284234490608992	0	0	0	0	5428	225	1856	0.21126920887877063	441	0.050199203187251	0	1555	0.17700626067159933	8	0.000910643141718839	0	2210	0.25156516789982925	1690	0.19237336368810473	279	TRUE
chr17:43490000-43500000	chr17	43490000	43500000	6	10000	6	0	0	0	4.4772	1	0	4	0	0	151	4070	0.407	2161	0.2161	0	4515	0.4515	1219	0.1219	0	5763	0.5763	5099	0.5099	2748	6	8724	6	0	0	0	4.394429160935351	1	0	1	0	0	150	4018	0.4605685465382852	2147	0.24610270518110958	0	3263	0.3740256762952774	4	0.0004585052728106373	0	4495	0.5152453003209537	3839	0.44005043558000917	1735	TRUE
chr17:9280000-9290000	chr17	9280000	9290000	6	10000	6	0	0	0	4.6274	0	0	1	0	3848	116	3186	0.3186	1922	0.1922	0	2820	0.282	1036	0.1036	0	4519	0.4519	4219	0.4219	2951	6	8895	6	0	0	0	4.587071388420461	0	0	0	0	3841	116	3138	0.3527824620573356	1898	0.21337830241708824	0	1765	0.19842608206857784	12	0.0013490725126475548	0	3440	0.38673412029229903	3141	0.35311973018549747	2086	TRUE
chr17:54060000-54070000	chr17	54060000	54070000	6	10000	6	0	1	0	4.2728	1	1	5	1	0	92	5292	0.5292	1818	0.1818	0	4658	0.4658	1170	0.117	0	6389	0.6389	5904	0.5904	1358	6	8791	6	0	3	0	4.228642930269594	1	1	5	1	0	92	4715	0.5363439881697191	1812	0.20611989534751451	0	3457	0.39324308952337617	5	0.0005687635081333182	0	5184	0.5896940052326243	4705	0.5352064611534524	432	TRUE
chr17:32360000-32370000	chr17	32360000	32370000	6	10000	6	0	0	0	5.2359	1	0	1	0	3	64	1840	0.184	1193	0.1193	0	1860	0.186	287	0.0287	0	2806	0.2806	2129	0.2129	707	6	9692	6	0	0	0	5.245356995460173	1	0	1	0	3	64	1824	0.188196450680974	1185	0.1222657862154354	0	1558	0.1607511349566653	3	0.00030953363598844406	0	2500	0.25794469665703673	1827	0.18850598431696244	453	TRUE
chr17:41500000-41510000	chr17	41500000	41510000	6	10000	6	0	0	0	4.8586	1	0	1	0	664	266	2845	0.2845	898	0.0898	0	4100	0.41	2030	0.203	0	5244	0.5244	4585	0.4585	903	6	7941	6	0	0	0	4.817907064601435	1	0	1	0	664	263	2817	0.35474121647147716	877	0.11043949124795366	0	2067	0.26029467321496036	9	0.0011333585190782018	0	3193	0.4020904168240776	2538	0.3196071023800529	155	TRUE
chr17:19430000-19440000	chr17	19430000	19440000	6	10000	6	0	1	0	4.5716	5	0	6	0	0	22	2789	0.2789	1261	0.1261	0	9268	0.9268	5561	0.5561	0	9988	0.9988	8217	0.8217	6281	6	4330	6	0	3	0	3.787528868360277	3	0	6	0	0	21	2549	0.5886836027713626	1224	0.28267898383371826	0	3619	0.835796766743649	8	0.0018475750577367205	0	4320	0.9976905311778291	2567	0.5928406466512702	2200	TRUE
chr17:13620000-13630000	chr17	13620000	13630000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:81510000-81520000	chr17	81510000	81520000	5	10000	5	0	0	0	4.6219	0	0	0	0	7074	116	893	0.0893	798	0.0798	0	949	0.0949	876	0.0876	0	1789	0.1789	1768	0.1768	813	5	9094	5	0	0	0	4.67956894655817	0	0	0	0	7061	113	883	0.0970969870244117	789	0.08676050142951397	0	75	0.008247195953375853	4	0.0004398504508467121	0	905	0.09951616450406861	886	0.09742687486254674	0	TRUE
chr17:35060000-35070000	chr17	35060000	35070000	5	10000	5	0	0	0	4.6991	0	0	0	0	8174	64	782	0.0782	701	0.0701	0	268	0.0268	216	0.0216	0	1021	0.1021	957	0.0957	267	5	9774	5	0	0	0	4.711990996521383	0	0	0	0	8171	62	780	0.0798035604665439	699	0.07151626764886433	0	58	0.005934110906486597	6	0.0006138735420503376	0	809	0.0827706159197872	745	0.07622263147125026	111	TRUE
chr17:38490000-38500000	chr17	38490000	38500000	6	10000	6	0	1	0	4.6366	5	0	6	0	0	74	2334	0.2334	664	0.0664	0	9073	0.9073	7247	0.7247	0	9624	0.9624	9440	0.944	7586	6	2680	6	0	3	0	3.2354477611940298	3	0	6	0	0	69	2149	0.801865671641791	656	0.24477611940298508	0	1772	0.6611940298507463	2	0.0007462686567164179	0	2315	0.8638059701492538	2133	0.7958955223880597	1659	TRUE
chr17:14110000-14120000	chr17	14110000	14120000	6	10000	6	0	0	0	5.4361	2	0	4	0	2955	95	776	0.0776	719	0.0719	0	5312	0.5312	4773	0.4773	0	5920	0.592	5644	0.5644	1344	6	5195	6	0	0	0	5.226179018286814	0	0	0	0	2950	94	761	0.14648700673724735	713	0.1372473532242541	0	526	0.1012512030798845	3	0.0005774783445620789	0	1127	0.21693936477382098	853	0.1641963426371511	247	TRUE
chr17:20220000-20230000	chr17	20220000	20230000	6	10000	6	0	0	0	5.2746	2	0	2	0	788	414	1547	0.1547	591	0.0591	0	5113	0.5113	3095	0.3095	0	5339	0.5339	4598	0.4598	3087	6	6847	6	0	0	0	5.247407623776836	1	0	1	0	783	411	1502	0.21936614575726596	588	0.08587702643493501	0	1999	0.29195268000584196	1	0.0001460493646852636	0	2222	0.32452168833065576	1487	0.217175405286987	1120	TRUE
chr17:33920000-33930000	chr17	33920000	33930000	6	10000	6	0	0	0	4.9992	1	0	1	0	0	111	2572	0.2572	1062	0.1062	0	3590	0.359	965	0.0965	0	4341	0.4341	3496	0.3496	1325	6	8979	6	0	0	0	4.986301369863014	1	0	1	0	0	106	2545	0.28343913576122065	1056	0.11760775141997995	0	2589	0.28833945873705313	4	0.00044548390689386344	0	3334	0.3713108363960352	2509	0.27942978059917584	876	TRUE
chr17:65340000-65350000	chr17	65340000	65350000	6	10000	6	0	1	0	4.8388	2	0	5	1	0	69	2915	0.2915	390	0.039	0	5955	0.5955	2900	0.29	0	6434	0.6434	5780	0.578	834	6	7070	6	0	0	0	4.745120226308345	1	0	1	1	0	67	2900	0.4101838755304102	386	0.0545968882602546	0	3042	0.43026874115983027	11	0.0015558698727015559	0	3520	0.49787835926449786	2876	0.4067892503536068	221	TRUE
chr17:47850000-47860000	chr17	47850000	47860000	6	10000	6	0	0	0	4.6519	1	0	4	0	62	106	3909	0.3909	746	0.0746	0	4695	0.4695	1410	0.141	0	5821	0.5821	5065	0.5065	1271	6	8552	6	0	0	0	4.590855940130964	1	0	1	0	62	106	3875	0.45311038353601496	746	0.0872310570626754	0	3259	0.3810804490177736	6	0.0007015902712815715	0	4379	0.512043966323667	3641	0.4257483629560337	211	TRUE
chr17:9980000-9990000	chr17	9980000	9990000	6	10000	6	0	0	0	4.865	0	0	0	0	4918	150	2570	0.257	1882	0.1882	0	1517	0.1517	697	0.0697	0	3412	0.3412	3251	0.3251	346	6	9286	6	0	0	0	4.846543183286668	0	0	0	0	4914	150	2556	0.2752530691363343	1873	0.20170148610811975	0	820	0.08830497523153134	3	0.00032306698255438296	0	2702	0.29097566228731425	2546	0.27417617919448634	252	TRUE
chr17:31630000-31640000	chr17	31630000	31640000	6	10000	6	0	0	0	4.944	1	0	4	0	3166	126	2266	0.2266	1148	0.1148	0	4461	0.4461	2867	0.2867	0	5629	0.5629	5041	0.5041	2550	6	7079	6	0	0	0	4.897866930357395	0	0	0	0	3164	126	2147	0.3032914253425625	1137	0.1606159062014409	0	1558	0.22008758299194803	6	0.0008475773414324058	0	2714	0.38338748410792484	2142	0.30258511089136886	631	TRUE
chr17:9900000-9910000	chr17	9900000	9910000	6	10000	6	0	0	0	5.253	0	0	0	0	6410	134	1782	0.1782	1171	0.1171	0	1109	0.1109	248	0.0248	0	2157	0.2157	1868	0.1868	570	6	9721	6	0	0	0	5.267667935397593	0	0	0	0	6407	134	1709	0.17580495833761958	1161	0.11943215718547474	0	846	0.08702808353050098	5	0.0005143503754757741	0	1888	0.1942187017796523	1603	0.16490073037753317	376	TRUE
chr17:88830000-88840000	chr17	88830000	88840000	6	10000	6	0	0	0	4.9243	1	0	1	1	0	155	2448	0.2448	1885	0.1885	0	2301	0.2301	1418	0.1418	0	4187	0.4187	3827	0.3827	1605	6	8537	6	0	0	0	4.902776150872672	1	0	1	1	0	155	2427	0.2842919058217172	1877	0.21986646362890946	0	866	0.10144078716176642	3	0.0003514115028698606	0	2741	0.3210729764554293	2392	0.2801921049549022	507	TRUE
chr17:93580000-93590000	chr17	93580000	93590000	6	10000	6	0	0	0	4.9965	1	0	1	0	62	112	2001	0.2001	956	0.0956	0	2949	0.2949	1330	0.133	0	3907	0.3907	3201	0.3201	1114	6	8628	6	0	0	0	5.0034770514603615	1	0	1	0	62	109	1881	0.21801112656467317	946	0.1096430227167362	0	1594	0.18474733426054707	5	0.0005795085767269356	0	2539	0.29427445526193785	1847	0.21407046824293	571	TRUE
chr17:10250000-10260000	chr17	10250000	10260000	6	10000	6	0	0	0	5.0461	0	0	0	0	5291	175	2515	0.2515	1080	0.108	0	2103	0.2103	501	0.0501	0	3444	0.3444	2766	0.2766	653	6	9467	6	0	0	0	5.047427907468047	0	0	0	0	5287	171	2495	0.263547058202176	1073	0.11334107953945284	0	1597	0.16869124326608217	8	0.0008450406675821274	0	2927	0.30917925425161086	2259	0.23861835850850321	388	TRUE
chr17:4930000-4940000	chr17	4930000	4940000	6	10000	6	0	1	0	4.2343	2	0	5	0	1681	61	3988	0.3988	2269	0.2269	0	6261	0.6261	2797	0.2797	0	7660	0.766	6887	0.6887	2615	6	7140	6	0	3	0	3.8474789915966388	0	0	5	0	1674	59	3943	0.5522408963585435	2257	0.3161064425770308	0	3426	0.47983193277310926	7	0.000980392156862745	0	4816	0.6745098039215687	4061	0.5687675070028011	1554	TRUE
chr17:55440000-55450000	chr17	55440000	55450000	5	10000	5	0	0	0	4.4573	0	0	0	0	7367	71	1370	0.137	1321	0.1321	0	566	0.0566	563	0.0563	0	1936	0.1936	1908	0.1908	528	5	9414	5	0	0	0	4.486721903547908	0	0	0	0	7354	71	1356	0.14404079031230083	1310	0.13915445081793074	0	8	0.0008497981729339282	5	0.0005311238580837051	0	1364	0.14489058848523476	1336	0.14191629487996602	2	TRUE
chr17:93230000-93240000	chr17	93230000	93240000	6	10000	6	0	0	0	4.9317	1	0	1	0	19	119	2682	0.2682	1015	0.1015	0	3584	0.3584	1390	0.139	0	4864	0.4864	3980	0.398	1227	6	8582	6	0	0	0	4.924027033325565	1	0	1	0	19	117	2657	0.30960149149382427	1010	0.11768818457236076	0	2184	0.2544861337683524	10	0.0011652295502213937	0	3453	0.4023537636914472	2576	0.300163132137031	3	TRUE
chr17:93310000-93320000	chr17	93310000	93320000	6	10000	6	0	0	0	5.4082	1	0	1	0	149	217	1415	0.1415	195	0.0195	0	4075	0.4075	1794	0.1794	0	4260	0.426	3140	0.314	1559	6	8156	6	0	0	0	5.46542422756253	1	0	1	0	149	217	1383	0.16956841589014224	189	0.023173124080431585	0	2259	0.27697400686611084	6	0.0007356547327121138	0	2430	0.29794016674840607	1321	0.1619666503187837	384	TRUE
chr17:72610000-72620000	chr17	72610000	72620000	5	10000	5	0	1	0	4.1459	4	0	5	0	2790	38	869	0.0869	847	0.0847	0	5766	0.5766	5733	0.5733	0	6628	0.6628	6610	0.661	5060	5	4262	5	0	0	0	4.274988268418583	0	0	0	0	2788	38	863	0.20248709526044112	841	0.1973251994368841	0	40	0.009385265133740028	7	0.001642421398404505	0	896	0.21022993899577663	878	0.2060065696855936	2	TRUE
chr17:55610000-55620000	chr17	55610000	55620000	6	10000	6	0	1	0	5.2954	4	0	5	0	0	25	104	0.0104	0	0.0	0	9443	0.9443	6713	0.6713	0	9443	0.9443	6818	0.6818	3003	6	3264	6	0	0	0	5.894607843137255	2	0	2	0	0	25	88	0.02696078431372549	0	0.0	0	2707	0.8293504901960784	1	0.00030637254901960784	0	2707	0.8293504901960784	90	0.027573529411764705	33	TRUE
chr17:58840000-58850000	chr17	58840000	58850000	6	10000	6	0	1	0	5.0265	5	0	6	0	113	21	131	0.0131	27	0.0027	0	9492	0.9492	9427	0.9427	0	9586	0.9586	9493	0.9493	9119	6	559	6	0	0	0	5.152057245080501	0	0	0	0	111	21	127	0.22719141323792486	27	0.04830053667262969	0	59	0.10554561717352415	4	0.007155635062611807	0	151	0.2701252236135957	66	0.11806797853309481	0	TRUE
chr17:33890000-33900000	chr17	33890000	33900000	6	10000	6	0	1	0	4.672	5	0	6	0	0	43	3595	0.3595	855	0.0855	0	8146	0.8146	5732	0.5732	0	8774	0.8774	7517	0.7517	5492	6	4182	6	0	0	0	4.405069344811095	2	0	3	0	0	40	1794	0.42898134863701576	840	0.20086083213773315	0	2336	0.5585844093735055	9	0.002152080344332855	0	2962	0.7082735533237685	1730	0.4136776661884266	1261	TRUE
chr17:44800000-44810000	chr17	44800000	44810000	6	10000	6	0	0	0	5.7424	1	0	1	1	0	52	698	0.0698	438	0.0438	0	408	0.0408	34	0.0034	0	920	0.092	728	0.0728	28	6	9954	6	0	0	0	5.745529435402853	1	0	1	1	0	52	693	0.06962025316455696	438	0.044002411091018684	0	366	0.03676913803496082	0	0.0	0	877	0.08810528430781596	690	0.06931886678722121	20	TRUE
chr17:41520000-41530000	chr17	41520000	41530000	5	10000	5	0	0	0	4.3789	2	0	2	0	694	72	1091	0.1091	877	0.0877	0	5045	0.5045	3818	0.3818	0	5860	0.586	4840	0.484	2376	5	6139	5	0	0	0	4.490796546668839	1	0	1	0	694	72	968	0.15768040397458868	867	0.14122821306401695	0	1200	0.19547157517510996	1	0.00016289297931259162	0	2013	0.3279035673562469	1009	0.16435901612640494	361	TRUE
chr17:48130000-48140000	chr17	48130000	48140000	6	10000	6	0	1	0	4.4485	3	0	6	0	1	258	3864	0.3864	1409	0.1409	1	6481	0.6481	2850	0.285	0	7145	0.7145	6673	0.6673	4753	6	7095	6	0	3	0	4.178435517970402	1	0	5	0	0	252	3782	0.5330514446793516	1398	0.1970401691331924	0	3587	0.5055673009161381	10	0.0014094432699083862	0	4248	0.5987315010570825	3797	0.5351656095842142	3023	TRUE
chr17:77800000-77810000	chr17	77800000	77810000	6	10000	6	0	1	0	4.7397	1	0	5	0	21	139	3086	0.3086	774	0.0774	0	5114	0.5114	2620	0.262	0	5964	0.5964	5589	0.5589	2217	6	7352	6	0	0	0	4.621191512513602	1	0	1	0	20	139	3072	0.4178454842219804	766	0.10418933623503808	0	2493	0.33909140369967355	5	0.0006800870511425463	0	3329	0.45280195865070727	2959	0.40247551686615884	211	TRUE
chr17:75670000-75680000	chr17	75670000	75680000	5	10000	5	0	1	0	4.0343	4	0	5	0	319	21	92	0.0092	15	0.0015	0	9527	0.9527	9527	0.9527	0	9619	0.9619	9558	0.9558	9447	5	463	5	0	0	0	4.609071274298056	0	0	0	0	317	19	86	0.1857451403887689	9	0.019438444924406047	0	0	0.0	0	0.0	0	86	0.1857451403887689	25	0.05399568034557235	0	TRUE
chr17:88800000-88810000	chr17	88800000	88810000	5	10000	5	0	0	0	4.4653	0	0	0	0	6559	116	1400	0.14	1367	0.1367	0	1084	0.1084	441	0.0441	0	2482	0.2482	1827	0.1827	135	5	9547	5	0	0	0	4.475227820257673	0	0	0	0	6559	116	1396	0.14622394469466848	1363	0.14276736147480884	0	643	0.06735100031423484	6	0.0006284696763381167	0	2037	0.21336545511679061	1384	0.14496700534199225	1	TRUE
chr17:110000-120000	chr17	110000	120000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:68290000-68300000	chr17	68290000	68300000	6	10000	6	0	1	0	4.9212	2	0	5	0	21	102	2178	0.2178	143	0.0143	0	6522	0.6522	4013	0.4013	0	6666	0.6666	6324	0.6324	3509	6	5961	6	0	0	0	4.8656265727226975	1	0	1	0	19	102	2166	0.3633618520382486	143	0.023989263546384833	0	2487	0.4172118772018118	4	0.0006710283509478275	0	2631	0.4413688978359336	2291	0.3843314880053682	77	TRUE
chr17:73670000-73680000	chr17	73670000	73680000	6	10000	6	0	0	0	5.0935	1	0	1	0	39	159	2567	0.2567	1126	0.1126	0	2061	0.2061	49	0.0049	0	3270	0.327	2546	0.2546	146	6	9939	6	0	0	0	5.0946775329510015	1	0	1	0	39	155	2559	0.25747057047992755	1126	0.11329107556092162	0	2016	0.2028373075762149	4	0.00040245497534963277	0	3217	0.3236744139249422	2493	0.25083006338665864	129	TRUE
chr17:3650000-3660000	chr17	3650000	3660000	6	10000	6	0	0	0	4.4811	0	0	0	0	4283	132	4042	0.4042	1911	0.1911	0	3437	0.3437	363	0.0363	0	4771	0.4771	4315	0.4315	1714	6	9589	6	0	0	0	4.46271769736156	0	0	0	0	4280	130	3992	0.41631035561580976	1896	0.19772656168526437	0	3056	0.31869850870789446	4	0.00041714464490562103	0	4371	0.4558348107206174	3924	0.40921889665241423	1445	TRUE
chr17:31890000-31900000	chr17	31890000	31900000	6	10000	6	0	0	0	4.9303	0	0	0	0	5299	141	2484	0.2484	1985	0.1985	0	1431	0.1431	645	0.0645	0	3407	0.3407	3112	0.3112	529	6	9315	6	0	0	0	4.921846484165325	0	0	0	0	5294	140	2454	0.26344605475040256	1969	0.21137949543746645	0	780	0.08373590982286634	5	0.0005367686527106817	0	2735	0.2936124530327429	2448	0.26280193236714977	267	TRUE
chr17:34980000-34990000	chr17	34980000	34990000	6	10000	6	0	1	0	4.9039	1	0	5	0	3	109	1933	0.1933	1067	0.1067	0	5978	0.5978	3975	0.3975	0	6529	0.6529	6023	0.6023	4464	6	6009	6	0	0	0	4.801630887002829	1	0	1	0	3	107	1921	0.3196871359627226	1063	0.17690131469462472	0	1993	0.33166916292228327	10	0.0016641704110500915	0	2542	0.42303211848893324	2046	0.34048926610084873	736	TRUE
chr17:69530000-69540000	chr17	69530000	69540000	6	10000	6	0	1	0	5.1749	5	0	6	0	1	76	779	0.0779	466	0.0466	0	6781	0.6781	5960	0.596	0	7312	0.7312	6716	0.6716	4986	6	4014	6	0	0	0	5.318634778276034	1	0	1	0	1	73	771	0.1920777279521674	466	0.11609367214748381	0	801	0.19955156950672645	2	0.0004982561036372695	0	1328	0.330842052815147	752	0.18734429496761335	1	TRUE
chr17:13340000-13350000	chr17	13340000	13350000	1	10000	1	0	0	0	0.7652	0	0	0	0	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	0	0	0.7652	0	0	0	0	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:4350000-4360000	chr17	4350000	4360000	6	10000	6	0	0	0	5.0424	0	0	0	0	5408	128	2532	0.2532	1193	0.1193	0	2172	0.2172	298	0.0298	0	3232	0.3232	2818	0.2818	547	6	9698	6	0	0	0	5.045988863683234	0	0	0	0	5408	128	2524	0.26025984739121466	1187	0.12239637038564652	0	1874	0.1932357187048876	4	0.00041245617653124357	0	2930	0.3021241493091359	2516	0.2594349350381522	533	TRUE
